case_id,machine_type,determinism,completeness,arity_class,size_class,guard_complexity,time_features,graph_structure,oracle_depth,bug_type,num_states,num_events,num_transitions,avg_out_degree,max_out_degree,num_guards,num_timed_guards,num_timeouts,num_cycles,scc_count,seed
case_000534,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10133
case_000535,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10150
case_000536,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10167
case_000537,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10184
case_000538,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10201
case_000539,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10218
case_000540,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10235
case_000541,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10252
case_000542,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10269
case_000543,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10286
case_000544,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10303
case_000545,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10320
case_000546,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10337
case_000547,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10354
case_000548,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10371
case_000549,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10388
case_000550,moore,deterministic,partial,low,tiny,none,none,acyclic|sparse|layered,shallow,wrong_target,2,2,1,0.5,1,0,0,0,0,2,10405
case_000551,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10523
case_000552,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10540
case_000553,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10557
case_000554,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10574
case_000555,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10591
case_000556,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10608
case_000557,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10625
case_000558,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10642
case_000559,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10659
case_000560,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10676
case_000561,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10693
case_000562,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10710
case_000563,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10727
case_000564,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10744
case_000565,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10761
case_000566,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10778
case_000567,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10795
case_000568,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10812
case_000569,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10829
case_000570,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10846
case_000571,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10863
case_000572,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10880
case_000573,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10897
case_000574,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10914
case_000575,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10931
case_000576,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10948
case_000577,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,10965
case_000578,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,10982
case_000579,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,10999
case_000580,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11016
case_000581,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11033
case_000582,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11050
case_000583,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11067
case_000584,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11084
case_000585,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11101
case_000586,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11118
case_000587,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11135
case_000588,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11152
case_000589,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,2,3,11169
case_000590,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11186
case_000591,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11203
case_000592,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11220
case_000593,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11237
case_000594,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11254
case_000595,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11271
case_000596,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11288
case_000597,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11305
case_000598,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11322
case_000599,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_weaken,3,2,4,1.3333,2,4,0,0,1,3,11339
case_000600,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_weaken,3,2,3,1.0,1,3,0,0,1,3,11356
case_000601,efsm,deterministic,partial,low,tiny,compound,none,acyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,0,3,11474
case_000602,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11491
case_000603,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11508
case_000604,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,2,2,11525
case_000605,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11542
case_000606,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11559
case_000607,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,2,2,11576
case_000608,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11593
case_000609,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11610
case_000610,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11627
case_000611,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,1,3,11644
case_000612,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11661
case_000613,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11678
case_000614,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,1,2,11695
case_000615,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11712
case_000616,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11729
case_000617,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11746
case_000618,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11763
case_000619,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11780
case_000620,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11797
case_000621,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11814
case_000622,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11831
case_000623,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11848
case_000624,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,3,3,11865
case_000625,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11882
case_000626,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,3,3,11899
case_000627,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,1,3,11916
case_000628,efsm,deterministic,partial,low,tiny,compound,none,acyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,0,3,11933
case_000629,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,11950
case_000630,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,11967
case_000631,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,11984
case_000632,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,12001
case_000633,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,1,3,12018
case_000634,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12035
case_000635,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12052
case_000636,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,1,3,12069
case_000637,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12086
case_000638,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,2,2,12103
case_000639,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12120
case_000640,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,12137
case_000641,efsm,deterministic,partial,medium,tiny,compound,none,cyclic|hub_and_spoke|layered,shallow,guard_strengthen,3,2,5,1.6667,2,5,0,0,2,3,12154
case_000642,efsm,deterministic,partial,low,tiny,compound,none,acyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,0,3,12171
case_000643,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12188
case_000644,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12205
case_000645,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,1,2,12222
case_000646,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,2,2,12239
case_000647,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,1,3,12256
case_000648,efsm,deterministic,partial,low,tiny,compound,none,acyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,3,2,3,1.0,2,3,0,0,0,3,12273
case_000649,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|layered,shallow,guard_strengthen,1,2,1,1.0,1,1,0,0,1,1,12290
case_000650,efsm,deterministic,partial,low,tiny,compound,none,cyclic|sparse|hub_and_spoke|layered,shallow,guard_strengthen,2,2,3,1.5,2,3,0,0,2,2,12307
case_000651,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12425
case_000652,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12442
case_000653,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12459
case_000654,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12476
case_000655,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12493
case_000656,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,4,3,12510
case_000657,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12527
case_000658,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12544
case_000659,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12561
case_000660,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12578
case_000661,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12595
case_000662,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12612
case_000663,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12629
case_000664,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12646
case_000665,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12663
case_000666,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,8,3,12680
case_000667,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,8,3,12697
case_000668,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12714
case_000669,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12731
case_000670,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12748
case_000671,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12765
case_000672,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12782
case_000673,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12799
case_000674,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12816
case_000675,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12833
case_000676,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12850
case_000677,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12867
case_000678,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,8,3,12884
case_000679,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12901
case_000680,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,12918
case_000681,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,4,3,12935
case_000682,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,12952
case_000683,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12969
case_000684,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,12986
case_000685,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,13003
case_000686,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,13020
case_000687,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,13037
case_000688,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13054
case_000689,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,4,3,13071
case_000690,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13088
case_000691,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,8,3,13105
case_000692,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13122
case_000693,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13139
case_000694,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13156
case_000695,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,13173
case_000696,efsm,deterministic,partial,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13190
case_000697,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13207
case_000698,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,7,3,13224
case_000699,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,5,3,13241
case_000700,efsm,deterministic,complete,high,tiny,compound,none,cyclic|dense|hub_and_spoke|layered,shallow,guard_flip,3,2,12,4.0,4,12,0,0,6,3,13258
case_000701,timed_fsm,deterministic,partial,low,tiny,simple,timeout,cyclic|sparse|hub_and_spoke|layered,shallow,timeout_corruption,3,2,4,1.3333,2,4,0,4,2,3,13376
case_000702,timed_fsm,deterministic,partial,low,tiny,simple,timeout,cyclic|sparse|hub_and_spoke|layered,shallow,timeout_corruption,3,2,4,1.3333,2,4,0,4,1,3,13393
