case_id,reference_fsm_id,faulty_fsm_id,complexity,state_count,transition_count,event_count,mutation_operator,difficulty_score,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,reference_bpr,faulty_bpr,bpr_delta,valid_reference,valid_faulty,status
case_000880,synthetic_923_50_15,synthetic_923_50_15__faulty__duplicate_transition__880043,very_large,50,250,15,duplicate_transition,59.740000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000881,synthetic_924_5_3,synthetic_924_5_3__faulty__dead_state_intro__881043,small,5,10,3,dead_state_intro,13.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000882,synthetic_925_10_5,synthetic_925_10_5__faulty__guard_flip__882043,medium,10,31,5,guard_flip,20.610000,1.000000,1.000000,1.000000,1.000000,0.986301,0.013699,True,True,completed
case_000883,synthetic_926_20_10,synthetic_926_20_10__faulty__guard_weaken__883043,large,20,80,10,guard_weaken,33.780000,1.000000,1.000000,1.000000,1.000000,0.995968,0.004032,True,True,completed
case_000884,synthetic_927_50_15,synthetic_927_50_15__faulty__guard_strengthen__884043,very_large,50,251,15,guard_strengthen,58.990000,1.000000,1.000000,1.000000,1.000000,0.998812,0.001188,True,True,completed
case_000885,synthetic_928_5_3,synthetic_928_5_3__faulty__action_corruption__885043,small,5,10,3,action_corruption,13.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000886,synthetic_929_10_5,synthetic_929_10_5__faulty__timeout_corruption__886043,medium,10,30,5,timeout_corruption,21.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000887,synthetic_930_20_10,synthetic_930_20_10__faulty__delay_corruption__887043,large,20,80,10,delay_corruption,32.310000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000888,synthetic_931_50_15,synthetic_931_50_15__faulty__nondeterminism_intro__888043,very_large,50,251,15,nondeterminism_intro,58.260000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000889,synthetic_932_5_3,synthetic_932_5_3__faulty__unreachable_state_intro__889043,small,5,10,3,unreachable_state_intro,12.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000890,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 890: variable_intra_class requires at least one FSM variable
case_000891,synthetic_934_20_10,synthetic_934_20_10__faulty__guard_inter_class__891043,large,20,81,10,guard_inter_class,36.240000,1.000000,1.000000,1.000000,1.000000,0.995868,0.004132,True,True,completed
case_000892,synthetic_935_50_15,synthetic_935_50_15__faulty__action_full_mutation__892043,very_large,50,250,15,action_full_mutation,58.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000893,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 893: timed_selective_mutation requires timed transitions
case_000894,synthetic_937_10_5,synthetic_937_10_5__faulty__missing_transition__894043,medium,10,30,5,missing_transition,21.150000,1.000000,1.000000,1.000000,1.000000,0.916667,0.083333,True,True,completed
case_000895,synthetic_938_20_10,synthetic_938_20_10__faulty__wrong_target__895043,large,20,80,10,wrong_target,33.030000,1.000000,1.000000,1.000000,1.000000,0.995968,0.004032,True,True,completed
case_000896,synthetic_939_50_15,synthetic_939_50_15__faulty__wrong_source__896043,very_large,50,251,15,wrong_source,60.560000,1.000000,1.000000,1.000000,1.000000,0.998847,0.001153,True,True,completed
case_000897,synthetic_940_5_3,synthetic_940_5_3__faulty__wrong_event__897043,small,5,11,3,wrong_event,13.730000,1.000000,1.000000,1.000000,1.000000,0.476190,0.523810,True,False,completed
case_000898,synthetic_941_10_5,synthetic_941_10_5__faulty__wrong_initial_state__898043,medium,10,30,5,wrong_initial_state,20.270000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000899,synthetic_942_20_10,synthetic_942_20_10__faulty__duplicate_transition__899043,large,20,82,10,duplicate_transition,31.930000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000900,synthetic_943_50_15,synthetic_943_50_15__faulty__dead_state_intro__900043,very_large,50,250,15,dead_state_intro,58.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000901,synthetic_944_5_3,synthetic_944_5_3__faulty__guard_flip__901043,small,5,10,3,guard_flip,13.750000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_000902,synthetic_945_10_5,synthetic_945_10_5__faulty__guard_weaken__902043,medium,10,31,5,guard_weaken,20.610000,1.000000,1.000000,1.000000,1.000000,0.986301,0.013699,True,True,completed
case_000903,synthetic_946_20_10,synthetic_946_20_10__faulty__guard_strengthen__903043,large,20,81,10,guard_strengthen,33.150000,1.000000,1.000000,1.000000,1.000000,0.995633,0.004367,True,True,completed
case_000904,synthetic_947_50_15,synthetic_947_50_15__faulty__action_corruption__904043,very_large,50,250,15,action_corruption,60.560000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000905,synthetic_948_5_3,synthetic_948_5_3__faulty__timeout_corruption__905043,small,5,10,3,timeout_corruption,14.950000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000906,synthetic_949_10_5,synthetic_949_10_5__faulty__delay_corruption__906043,medium,10,30,5,delay_corruption,21.080000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000907,synthetic_950_20_10,synthetic_950_20_10__faulty__nondeterminism_intro__907043,large,20,80,10,nondeterminism_intro,32.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000908,synthetic_951_50_15,synthetic_951_50_15__faulty__unreachable_state_intro__908043,very_large,50,251,15,unreachable_state_intro,59.730000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000909,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 909: variable_intra_class requires at least one FSM variable
case_000910,synthetic_953_10_5,synthetic_953_10_5__faulty__guard_inter_class__910043,medium,10,30,5,guard_inter_class,22.650000,1.000000,1.000000,1.000000,1.000000,0.988095,0.011905,True,True,completed
case_000911,synthetic_954_20_10,synthetic_954_20_10__faulty__action_full_mutation__911043,large,20,80,10,action_full_mutation,31.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000912,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 912: timed_selective_mutation requires timed transitions
case_000913,synthetic_956_5_3,synthetic_956_5_3__faulty__missing_transition__913043,small,5,10,3,missing_transition,13.750000,1.000000,1.000000,1.000000,1.000000,0.958333,0.041667,True,True,completed
case_000914,synthetic_957_10_5,synthetic_957_10_5__faulty__wrong_target__914043,medium,10,30,5,wrong_target,20.270000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000915,synthetic_958_20_10,synthetic_958_20_10__faulty__wrong_source__915043,large,20,80,10,wrong_source,32.180000,1.000000,1.000000,1.000000,1.000000,0.957627,0.042373,True,False,completed
case_000916,synthetic_959_50_15,synthetic_959_50_15__faulty__wrong_event__916043,very_large,50,251,15,wrong_event,60.510000,1.000000,1.000000,1.000000,1.000000,0.998818,0.001182,True,False,completed
case_000917,synthetic_960_5_3,synthetic_960_5_3__faulty__wrong_initial_state__917043,small,5,10,3,wrong_initial_state,13.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000918,synthetic_961_10_5,synthetic_961_10_5__faulty__duplicate_transition__918043,medium,10,30,5,duplicate_transition,23.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000919,synthetic_962_20_10,synthetic_962_20_10__faulty__dead_state_intro__919043,large,20,81,10,dead_state_intro,33.210000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000920,synthetic_963_50_15,synthetic_963_50_15__faulty__guard_flip__920043,very_large,50,250,15,guard_flip,62.090000,1.000000,1.000000,1.000000,1.000000,0.998864,0.001136,True,True,completed
case_000921,synthetic_964_5_3,synthetic_964_5_3__faulty__guard_weaken__921043,small,5,11,3,guard_weaken,13.730000,1.000000,1.000000,1.000000,1.000000,0.761905,0.238095,True,True,completed
case_000922,synthetic_965_10_5,synthetic_965_10_5__faulty__guard_strengthen__922043,medium,10,30,5,guard_strengthen,20.330000,1.000000,1.000000,1.000000,1.000000,0.691358,0.308642,True,True,completed
case_000923,synthetic_966_20_10,synthetic_966_20_10__faulty__action_corruption__923043,large,20,81,10,action_corruption,34.840000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000924,synthetic_967_50_15,synthetic_967_50_15__faulty__timeout_corruption__924043,very_large,50,251,15,timeout_corruption,59.880000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000925,synthetic_968_5_3,synthetic_968_5_3__faulty__delay_corruption__925043,small,5,10,3,delay_corruption,12.250000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000926,synthetic_969_10_5,synthetic_969_10_5__faulty__nondeterminism_intro__926043,medium,10,31,5,nondeterminism_intro,21.360000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000927,synthetic_970_20_10,synthetic_970_20_10__faulty__unreachable_state_intro__927043,large,20,82,10,unreachable_state_intro,34.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000928,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 928: variable_intra_class requires at least one FSM variable
case_000929,,,small,0,0,0,guard_inter_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'guard_inter_class' for case 929: guard_inter_class requires at least two guarded transitions
case_000930,synthetic_973_10_5,synthetic_973_10_5__faulty__action_full_mutation__930043,medium,10,32,5,action_full_mutation,22.890000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000931,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 931: timed_selective_mutation requires timed transitions
case_000932,synthetic_975_50_15,synthetic_975_50_15__faulty__missing_transition__932043,very_large,50,252,15,missing_transition,61.860000,1.000000,1.000000,1.000000,1.000000,0.998729,0.001271,True,True,completed
case_000933,synthetic_976_5_3,synthetic_976_5_3__faulty__wrong_target__933043,small,5,11,3,wrong_target,16.580000,1.000000,1.000000,1.000000,1.000000,0.761905,0.238095,True,True,completed
case_000934,synthetic_977_10_5,synthetic_977_10_5__faulty__wrong_source__934043,medium,10,30,5,wrong_source,19.520000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000935,synthetic_978_20_10,synthetic_978_20_10__faulty__wrong_event__935043,large,20,82,10,wrong_event,32.840000,1.000000,1.000000,1.000000,1.000000,0.964286,0.035714,True,True,completed
case_000936,synthetic_979_50_15,synthetic_979_50_15__faulty__wrong_initial_state__936043,very_large,50,253,15,wrong_initial_state,60.350000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000937,synthetic_980_5_3,synthetic_980_5_3__faulty__duplicate_transition__937043,small,5,10,3,duplicate_transition,13.150000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000938,synthetic_981_10_5,synthetic_981_10_5__faulty__dead_state_intro__938043,medium,10,30,5,dead_state_intro,20.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000939,synthetic_982_20_10,synthetic_982_20_10__faulty__guard_flip__939043,large,20,80,10,guard_flip,34.430000,1.000000,1.000000,1.000000,1.000000,0.961864,0.038136,True,True,completed
case_000940,synthetic_983_50_15,synthetic_983_50_15__faulty__guard_weaken__940043,very_large,50,250,15,guard_weaken,60.520000,1.000000,1.000000,1.000000,1.000000,0.998824,0.001176,True,True,completed
case_000941,synthetic_984_5_3,synthetic_984_5_3__faulty__guard_strengthen__941043,small,5,10,3,guard_strengthen,12.550000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_000942,synthetic_985_10_5,synthetic_985_10_5__faulty__action_corruption__942043,medium,10,31,5,action_corruption,20.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000943,synthetic_986_20_10,synthetic_986_20_10__faulty__timeout_corruption__943043,large,20,80,10,timeout_corruption,31.460000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000944,synthetic_987_50_15,synthetic_987_50_15__faulty__delay_corruption__944043,very_large,50,251,15,delay_corruption,60.540000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000945,synthetic_988_5_3,synthetic_988_5_3__faulty__nondeterminism_intro__945043,small,5,12,3,nondeterminism_intro,14.010000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000946,synthetic_989_10_5,synthetic_989_10_5__faulty__unreachable_state_intro__946043,medium,10,30,5,unreachable_state_intro,21.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000947,,,large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 947: variable_intra_class requires at least one FSM variable
case_000948,synthetic_991_50_15,synthetic_991_50_15__faulty__guard_inter_class__948043,very_large,50,252,15,guard_inter_class,59.740000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000949,synthetic_992_5_3,synthetic_992_5_3__faulty__action_full_mutation__949043,small,5,10,3,action_full_mutation,14.350000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000950,,,medium,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 950: timed_selective_mutation requires timed transitions
case_000951,synthetic_994_20_10,synthetic_994_20_10__faulty__missing_transition__951043,large,20,81,10,missing_transition,31.590000,1.000000,1.000000,1.000000,1.000000,0.995475,0.004525,True,True,completed
case_000952,synthetic_995_50_15,synthetic_995_50_15__faulty__wrong_target__952043,very_large,50,250,15,wrong_target,59.770000,1.000000,1.000000,1.000000,1.000000,0.998824,0.001176,True,True,completed
case_000953,synthetic_996_5_3,synthetic_996_5_3__faulty__wrong_source__953043,small,5,12,3,wrong_source,14.460000,1.000000,1.000000,1.000000,1.000000,0.950000,0.050000,True,False,completed
case_000954,synthetic_997_10_5,synthetic_997_10_5__faulty__wrong_event__954043,medium,10,31,5,wrong_event,20.610000,1.000000,1.000000,1.000000,1.000000,0.904110,0.095890,True,True,completed
case_000955,synthetic_998_20_10,synthetic_998_20_10__faulty__wrong_initial_state__955043,large,20,84,10,wrong_initial_state,35.330000,1.000000,1.000000,1.000000,1.000000,0.287736,0.712264,True,True,completed
case_000956,synthetic_999_50_15,synthetic_999_50_15__faulty__duplicate_transition__956043,very_large,50,251,15,duplicate_transition,61.240000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000957,synthetic_1000_5_3,synthetic_1000_5_3__faulty__dead_state_intro__957043,small,5,10,3,dead_state_intro,13.300000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000958,synthetic_1001_10_5,synthetic_1001_10_5__faulty__guard_flip__958043,medium,10,30,5,guard_flip,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000959,synthetic_1002_20_10,synthetic_1002_20_10__faulty__guard_weaken__959043,large,20,80,10,guard_weaken,33.840000,1.000000,1.000000,1.000000,1.000000,0.996094,0.003906,True,True,completed
case_000960,synthetic_1003_50_15,synthetic_1003_50_15__faulty__guard_strengthen__960043,very_large,50,250,15,guard_strengthen,60.570000,1.000000,1.000000,1.000000,1.000000,0.998851,0.001149,True,True,completed
case_000961,synthetic_1004_5_3,synthetic_1004_5_3__faulty__action_corruption__961043,small,5,11,3,action_corruption,15.230000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000962,synthetic_1005_10_5,synthetic_1005_10_5__faulty__timeout_corruption__962043,medium,10,30,5,timeout_corruption,21.770000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000963,synthetic_1006_20_10,synthetic_1006_20_10__faulty__delay_corruption__963043,large,20,80,10,delay_corruption,32.990000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000964,synthetic_1007_50_15,synthetic_1007_50_15__faulty__nondeterminism_intro__964043,very_large,50,251,15,nondeterminism_intro,63.480000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000965,synthetic_1008_5_3,synthetic_1008_5_3__faulty__unreachable_state_intro__965043,small,5,11,3,unreachable_state_intro,12.980000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000966,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 966: variable_intra_class requires at least one FSM variable
case_000967,synthetic_1010_20_10,synthetic_1010_20_10__faulty__guard_inter_class__967043,large,20,80,10,guard_inter_class,32.370000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000968,synthetic_1011_50_15,synthetic_1011_50_15__faulty__action_full_mutation__968043,very_large,50,250,15,action_full_mutation,59.730000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000969,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 969: timed_selective_mutation requires timed transitions
case_000970,synthetic_1013_10_5,synthetic_1013_10_5__faulty__missing_transition__970043,medium,10,30,5,missing_transition,21.520000,1.000000,1.000000,1.000000,1.000000,0.988506,0.011494,True,True,completed
case_000971,synthetic_1014_20_10,synthetic_1014_20_10__faulty__wrong_target__971043,large,20,80,10,wrong_target,32.990000,1.000000,1.000000,1.000000,1.000000,0.995902,0.004098,True,True,completed
case_000972,synthetic_1015_50_15,synthetic_1015_50_15__faulty__wrong_source__972043,very_large,50,251,15,wrong_source,60.580000,1.000000,1.000000,1.000000,1.000000,0.998861,0.001139,True,True,completed
case_000973,synthetic_1016_5_3,synthetic_1016_5_3__faulty__wrong_event__973043,small,5,11,3,wrong_event,16.730000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_000974,synthetic_1017_10_5,synthetic_1017_10_5__faulty__wrong_initial_state__974043,medium,10,30,5,wrong_initial_state,21.080000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000975,synthetic_1018_20_10,synthetic_1018_20_10__faulty__duplicate_transition__975043,large,20,80,10,duplicate_transition,33.780000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000976,synthetic_1019_50_15,synthetic_1019_50_15__faulty__dead_state_intro__976043,very_large,50,250,15,dead_state_intro,61.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000977,synthetic_1020_5_3,synthetic_1020_5_3__faulty__guard_flip__977043,small,5,10,3,guard_flip,12.850000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000978,synthetic_1021_10_5,synthetic_1021_10_5__faulty__guard_weaken__978043,medium,10,31,5,guard_weaken,20.610000,1.000000,1.000000,1.000000,1.000000,0.986301,0.013699,True,True,completed
case_000979,synthetic_1022_20_10,synthetic_1022_20_10__faulty__guard_strengthen__979043,large,20,81,10,guard_strengthen,33.900000,1.000000,1.000000,1.000000,1.000000,0.471616,0.528384,True,True,completed
case_000980,synthetic_1023_50_15,synthetic_1023_50_15__faulty__action_corruption__980043,very_large,50,251,15,action_corruption,58.280000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000981,synthetic_1024_5_3,synthetic_1024_5_3__faulty__timeout_corruption__981043,small,5,10,3,timeout_corruption,12.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000982,synthetic_1025_10_5,synthetic_1025_10_5__faulty__delay_corruption__982043,medium,10,30,5,delay_corruption,21.080000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000983,synthetic_1026_20_10,synthetic_1026_20_10__faulty__nondeterminism_intro__983043,large,20,80,10,nondeterminism_intro,32.340000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000984,synthetic_1027_50_15,synthetic_1027_50_15__faulty__unreachable_state_intro__984043,very_large,50,251,15,unreachable_state_intro,58.260000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000985,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 985: variable_intra_class requires at least one FSM variable
case_000986,synthetic_1029_10_5,synthetic_1029_10_5__faulty__guard_inter_class__986043,medium,10,30,5,guard_inter_class,20.330000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000987,synthetic_1030_20_10,synthetic_1030_20_10__faulty__action_full_mutation__987043,large,20,80,10,action_full_mutation,34.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000988,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 988: timed_selective_mutation requires timed transitions
case_000989,synthetic_1032_5_3,synthetic_1032_5_3__faulty__missing_transition__989043,small,5,10,3,missing_transition,14.350000,1.000000,1.000000,1.000000,1.000000,0.576923,0.423077,True,True,completed
case_000990,synthetic_1033_10_5,synthetic_1033_10_5__faulty__wrong_target__990043,medium,10,30,5,wrong_target,21.020000,1.000000,1.000000,1.000000,1.000000,0.794872,0.205128,True,True,completed
case_000991,synthetic_1034_20_10,synthetic_1034_20_10__faulty__wrong_source__991043,large,20,80,10,wrong_source,32.120000,1.000000,1.000000,1.000000,1.000000,0.995614,0.004386,True,True,completed
case_000992,synthetic_1035_50_15,synthetic_1035_50_15__faulty__wrong_event__992043,very_large,50,250,15,wrong_event,60.520000,1.000000,1.000000,1.000000,1.000000,0.951765,0.048235,True,True,completed
case_000993,synthetic_1036_5_3,synthetic_1036_5_3__faulty__wrong_initial_state__993043,small,5,12,3,wrong_initial_state,15.960000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000994,synthetic_1037_10_5,synthetic_1037_10_5__faulty__duplicate_transition__994043,medium,10,30,5,duplicate_transition,23.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000995,synthetic_1038_20_10,synthetic_1038_20_10__faulty__dead_state_intro__995043,large,20,80,10,dead_state_intro,32.240000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000996,synthetic_1039_50_15,synthetic_1039_50_15__faulty__guard_flip__996043,very_large,50,250,15,guard_flip,60.460000,1.000000,1.000000,1.000000,1.000000,0.998788,0.001212,True,True,completed
case_000997,synthetic_1040_5_3,synthetic_1040_5_3__faulty__guard_weaken__997043,small,5,11,3,guard_weaken,15.530000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_000998,synthetic_1041_10_5,synthetic_1041_10_5__faulty__guard_strengthen__998043,medium,10,31,5,guard_strengthen,22.180000,1.000000,1.000000,1.000000,1.000000,0.907895,0.092105,True,True,completed
case_000999,synthetic_1042_20_10,synthetic_1042_20_10__faulty__action_corruption__999043,large,20,81,10,action_corruption,35.520000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001000,synthetic_1043_50_15,synthetic_1043_50_15__faulty__timeout_corruption__1000043,very_large,50,250,15,timeout_corruption,59.810000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001001,synthetic_1044_5_3,synthetic_1044_5_3__faulty__delay_corruption__1001043,small,5,10,3,delay_corruption,13.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001002,synthetic_1045_10_5,synthetic_1045_10_5__faulty__nondeterminism_intro__1002043,medium,10,30,5,nondeterminism_intro,21.970000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001003,synthetic_1046_20_10,synthetic_1046_20_10__faulty__unreachable_state_intro__1003043,large,20,80,10,unreachable_state_intro,33.620000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001004,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 1004: variable_intra_class requires at least one FSM variable
case_001005,synthetic_1048_5_3,synthetic_1048_5_3__faulty__guard_inter_class__1005043,small,5,12,3,guard_inter_class,14.460000,1.000000,1.000000,1.000000,1.000000,0.950000,0.050000,True,True,completed
case_001006,synthetic_1049_10_5,synthetic_1049_10_5__faulty__action_full_mutation__1006043,medium,10,31,5,action_full_mutation,22.110000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001007,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 1007: timed_selective_mutation requires timed transitions
case_001008,synthetic_1051_50_15,synthetic_1051_50_15__faulty__missing_transition__1008043,very_large,50,251,15,missing_transition,59.090000,1.000000,1.000000,1.000000,1.000000,0.998867,0.001133,True,True,completed
case_001009,synthetic_1052_5_3,synthetic_1052_5_3__faulty__wrong_target__1009043,small,5,11,3,wrong_target,14.330000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_001010,synthetic_1053_10_5,synthetic_1053_10_5__faulty__wrong_source__1010043,medium,10,31,5,wrong_source,24.180000,1.000000,1.000000,1.000000,1.000000,0.918605,0.081395,True,False,completed
case_001011,synthetic_1054_20_10,synthetic_1054_20_10__faulty__wrong_event__1011043,large,20,80,10,wrong_event,32.990000,1.000000,1.000000,1.000000,1.000000,0.995902,0.004098,True,True,completed
case_001012,synthetic_1055_50_15,synthetic_1055_50_15__faulty__wrong_initial_state__1012043,very_large,50,250,15,wrong_initial_state,60.640000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_001013,synthetic_1056_5_3,synthetic_1056_5_3__faulty__duplicate_transition__1013043,small,5,11,3,duplicate_transition,13.430000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001014,synthetic_1057_10_5,synthetic_1057_10_5__faulty__dead_state_intro__1014043,medium,10,31,5,dead_state_intro,22.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001015,synthetic_1058_20_10,synthetic_1058_20_10__faulty__guard_flip__1015043,large,20,81,10,guard_flip,32.370000,1.000000,1.000000,1.000000,1.000000,0.995556,0.004444,True,True,completed
