case_id,tool_id,mutation_operator,oracle_detected,complete_repair,effective_repair,delta_bpr,structural_diff_top1_hit,structural_diff_top3_hit,structural_diff_top5_hit,structural_diff_rank,structural_diff_mrr
case_000875,baseline_search_bpr,missing_transition,True,True,True,0.004098360655737654,False,False,False,,0.0
case_000876,baseline_llm_template,wrong_target,True,True,True,0.001175088131609825,True,True,True,1,1.0
case_000876,baseline_oracle_composite,wrong_target,True,True,True,0.001175088131609825,True,True,True,1,1.0
case_000876,baseline_search_bpr,wrong_target,True,True,True,0.001175088131609825,True,True,True,1,1.0
case_000877,baseline_llm_template,wrong_source,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000877,baseline_oracle_composite,wrong_source,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000877,baseline_search_bpr,wrong_source,True,True,True,0.04761904761904767,True,True,True,1,1.0
case_000878,baseline_llm_template,wrong_event,True,True,True,0.0864197530864198,True,True,True,1,1.0
case_000878,baseline_oracle_composite,wrong_event,True,True,True,0.0864197530864198,True,True,True,1,1.0
case_000878,baseline_search_bpr,wrong_event,True,True,True,0.0864197530864198,True,True,True,1,1.0
case_000879,baseline_llm_template,wrong_initial_state,True,False,True,0.9921875,False,False,False,,0.0
case_000879,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9921875,False,False,False,,0.0
case_000879,baseline_search_bpr,wrong_initial_state,True,False,True,0.80078125,False,False,False,,0.0
case_000880,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000880,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000880,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000881,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000881,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000881,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000882,baseline_llm_template,guard_flip,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000882,baseline_oracle_composite,guard_flip,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000882,baseline_search_bpr,guard_flip,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000883,baseline_llm_template,guard_weaken,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000883,baseline_oracle_composite,guard_weaken,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000883,baseline_search_bpr,guard_weaken,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000884,baseline_llm_template,guard_strengthen,True,False,False,0.0,True,True,True,1,1.0
case_000884,baseline_oracle_composite,guard_strengthen,True,False,False,0.0,True,True,True,1,1.0
case_000884,baseline_search_bpr,guard_strengthen,True,True,True,0.001187648456057011,True,True,True,1,1.0
case_000885,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000885,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000885,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000886,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000886,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000886,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000887,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000887,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000887,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000888,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000888,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000888,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000889,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000889,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000889,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000891,baseline_llm_template,guard_inter_class,True,True,True,0.004132231404958664,True,True,True,1,1.0
case_000891,baseline_oracle_composite,guard_inter_class,True,True,True,0.004132231404958664,True,True,True,1,1.0
case_000891,baseline_search_bpr,guard_inter_class,True,True,True,0.004132231404958664,True,True,True,1,1.0
case_000892,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000892,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000892,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000894,baseline_llm_template,missing_transition,True,True,True,0.08333333333333337,False,False,False,,0.0
case_000894,baseline_oracle_composite,missing_transition,True,True,True,0.08333333333333337,False,False,False,,0.0
case_000894,baseline_search_bpr,missing_transition,True,True,True,0.08333333333333337,False,False,False,,0.0
case_000895,baseline_llm_template,wrong_target,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000895,baseline_oracle_composite,wrong_target,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000895,baseline_search_bpr,wrong_target,True,True,True,0.0040322580645161255,True,True,True,1,1.0
case_000896,baseline_llm_template,wrong_source,True,True,True,0.0011534025374856371,True,True,True,1,1.0
case_000896,baseline_oracle_composite,wrong_source,True,True,True,0.0011534025374856371,True,True,True,1,1.0
case_000896,baseline_search_bpr,wrong_source,True,True,True,0.0011534025374856371,True,True,True,1,1.0
case_000897,baseline_llm_template,wrong_event,True,False,False,-0.23809523809523808,True,True,True,1,1.0
case_000897,baseline_oracle_composite,wrong_event,True,False,False,-0.23809523809523808,True,True,True,1,1.0
case_000897,baseline_search_bpr,wrong_event,True,True,True,0.5238095238095238,True,True,True,1,1.0
case_000898,baseline_llm_template,wrong_initial_state,True,False,True,0.9871794871794872,False,False,False,,0.0
case_000898,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9871794871794872,False,False,False,,0.0
case_000898,baseline_search_bpr,wrong_initial_state,True,False,True,0.358974358974359,False,False,False,,0.0
case_000899,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000899,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000899,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000900,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000900,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000900,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000901,baseline_llm_template,guard_flip,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000901,baseline_oracle_composite,guard_flip,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000901,baseline_search_bpr,guard_flip,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000902,baseline_llm_template,guard_weaken,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000902,baseline_oracle_composite,guard_weaken,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000902,baseline_search_bpr,guard_weaken,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000903,baseline_llm_template,guard_strengthen,True,True,True,0.004366812227074246,True,True,True,1,1.0
case_000903,baseline_oracle_composite,guard_strengthen,True,True,True,0.004366812227074246,True,True,True,1,1.0
case_000903,baseline_search_bpr,guard_strengthen,True,True,True,0.004366812227074246,True,True,True,1,1.0
case_000904,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000904,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000904,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000905,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000905,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000905,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000906,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000906,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000906,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000907,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000907,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000907,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000908,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000908,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000908,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000910,baseline_llm_template,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000910,baseline_oracle_composite,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000910,baseline_search_bpr,guard_inter_class,True,True,True,0.011904761904761862,True,True,True,1,1.0
case_000911,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000911,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000911,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000913,baseline_llm_template,missing_transition,True,True,True,0.04166666666666663,False,False,False,,0.0
case_000913,baseline_oracle_composite,missing_transition,True,True,True,0.04166666666666663,False,False,False,,0.0
case_000913,baseline_search_bpr,missing_transition,True,True,True,0.04166666666666663,False,False,False,,0.0
case_000914,baseline_llm_template,wrong_target,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000914,baseline_oracle_composite,wrong_target,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000914,baseline_search_bpr,wrong_target,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000915,baseline_llm_template,wrong_source,True,True,True,0.0423728813559322,True,True,True,1,1.0
case_000915,baseline_oracle_composite,wrong_source,True,True,True,0.0423728813559322,True,True,True,1,1.0
case_000915,baseline_search_bpr,wrong_source,True,True,True,0.0423728813559322,True,True,True,1,1.0
case_000916,baseline_llm_template,wrong_event,True,False,False,-0.0023640661938534313,True,True,True,1,1.0
case_000916,baseline_oracle_composite,wrong_event,True,False,False,-0.0023640661938534313,True,True,True,1,1.0
case_000916,baseline_search_bpr,wrong_event,True,True,True,0.0011820330969266601,True,True,True,1,1.0
case_000917,baseline_llm_template,wrong_initial_state,True,False,True,0.9545454545454546,False,False,False,,0.0
case_000917,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9545454545454546,False,False,False,,0.0
case_000917,baseline_search_bpr,wrong_initial_state,True,False,True,0.5,False,False,False,,0.0
case_000918,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000918,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000918,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000919,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000919,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000919,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000920,baseline_llm_template,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000920,baseline_oracle_composite,guard_flip,True,False,False,0.0,True,True,True,1,1.0
case_000920,baseline_search_bpr,guard_flip,True,True,True,0.001136363636363602,True,True,True,1,1.0
case_000921,baseline_llm_template,guard_weaken,True,False,True,0.19047619047619047,True,True,True,1,1.0
case_000921,baseline_oracle_composite,guard_weaken,True,False,True,0.19047619047619047,True,True,True,1,1.0
case_000921,baseline_search_bpr,guard_weaken,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000922,baseline_llm_template,guard_strengthen,True,True,True,0.308641975308642,True,True,True,1,1.0
case_000922,baseline_oracle_composite,guard_strengthen,True,True,True,0.308641975308642,True,True,True,1,1.0
case_000922,baseline_search_bpr,guard_strengthen,True,True,True,0.308641975308642,True,True,True,1,1.0
case_000923,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000923,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000923,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000924,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000924,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000924,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000925,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000925,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000925,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000926,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000926,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000926,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000927,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000927,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000927,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000930,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000930,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000930,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000932,baseline_llm_template,missing_transition,True,False,False,0.0,False,False,False,,0.0
case_000932,baseline_oracle_composite,missing_transition,True,False,False,0.0,False,False,False,,0.0
case_000932,baseline_search_bpr,missing_transition,True,True,True,0.0012706480304955914,False,False,False,,0.0
case_000933,baseline_llm_template,wrong_target,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000933,baseline_oracle_composite,wrong_target,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000933,baseline_search_bpr,wrong_target,True,True,True,0.23809523809523814,True,True,True,1,1.0
case_000934,baseline_llm_template,wrong_source,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000934,baseline_oracle_composite,wrong_source,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000934,baseline_search_bpr,wrong_source,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000935,baseline_llm_template,wrong_event,True,True,True,0.0357142857142857,True,True,True,1,1.0
case_000935,baseline_oracle_composite,wrong_event,True,True,True,0.0357142857142857,True,True,True,1,1.0
case_000935,baseline_search_bpr,wrong_event,True,True,True,0.0357142857142857,True,True,True,1,1.0
case_000936,baseline_llm_template,wrong_initial_state,True,False,True,0.9834394904458599,False,False,False,,0.0
case_000936,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9834394904458599,False,False,False,,0.0
case_000936,baseline_search_bpr,wrong_initial_state,True,False,True,0.5337579617834395,False,False,False,,0.0
case_000937,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000937,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000937,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000938,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000938,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000938,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000939,baseline_llm_template,guard_flip,True,True,True,0.03813559322033899,True,True,True,1,1.0
case_000939,baseline_oracle_composite,guard_flip,True,True,True,0.03813559322033899,True,True,True,1,1.0
case_000939,baseline_search_bpr,guard_flip,True,True,True,0.03813559322033899,True,True,True,1,1.0
case_000940,baseline_llm_template,guard_weaken,True,False,False,-0.0011764705882352233,True,True,True,1,1.0
case_000940,baseline_oracle_composite,guard_weaken,True,False,False,-0.0011764705882352233,True,True,True,1,1.0
case_000940,baseline_search_bpr,guard_weaken,True,True,True,0.0011764705882353343,True,True,True,1,1.0
case_000941,baseline_llm_template,guard_strengthen,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000941,baseline_oracle_composite,guard_strengthen,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000941,baseline_search_bpr,guard_strengthen,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000942,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000942,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000942,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000943,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000943,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000943,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000944,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000944,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000944,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000945,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000945,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000945,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000946,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000946,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000946,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000948,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000948,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000948,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000949,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000949,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000949,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000951,baseline_llm_template,missing_transition,True,True,True,0.004524886877828038,False,False,False,,0.0
case_000951,baseline_oracle_composite,missing_transition,True,True,True,0.004524886877828038,False,False,False,,0.0
case_000951,baseline_search_bpr,missing_transition,True,True,True,0.004524886877828038,False,False,False,,0.0
case_000952,baseline_llm_template,wrong_target,True,True,True,0.0011764705882353343,True,True,True,1,1.0
case_000952,baseline_oracle_composite,wrong_target,True,True,True,0.0011764705882353343,True,True,True,1,1.0
case_000952,baseline_search_bpr,wrong_target,True,True,True,0.0011764705882353343,True,True,True,1,1.0
case_000953,baseline_llm_template,wrong_source,True,True,True,0.050000000000000044,True,True,True,1,1.0
case_000953,baseline_oracle_composite,wrong_source,True,True,True,0.050000000000000044,True,True,True,1,1.0
case_000953,baseline_search_bpr,wrong_source,True,True,True,0.050000000000000044,True,True,True,1,1.0
case_000954,baseline_llm_template,wrong_event,True,False,True,0.0821917808219178,True,True,True,1,1.0
case_000954,baseline_oracle_composite,wrong_event,True,False,True,0.0821917808219178,True,True,True,1,1.0
case_000954,baseline_search_bpr,wrong_event,True,True,True,0.09589041095890416,True,True,True,1,1.0
case_000955,baseline_llm_template,wrong_initial_state,True,False,True,0.6981132075471698,False,False,False,,0.0
case_000955,baseline_oracle_composite,wrong_initial_state,True,False,True,0.6981132075471698,False,False,False,,0.0
case_000955,baseline_search_bpr,wrong_initial_state,True,False,True,0.23113207547169812,False,False,False,,0.0
case_000956,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000956,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000956,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000957,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000957,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000957,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000958,baseline_llm_template,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000958,baseline_oracle_composite,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000958,baseline_search_bpr,guard_flip,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000959,baseline_llm_template,guard_weaken,True,False,False,0.0,True,True,True,1,1.0
case_000959,baseline_oracle_composite,guard_weaken,True,False,False,0.0,True,True,True,1,1.0
case_000959,baseline_search_bpr,guard_weaken,True,True,True,0.00390625,True,True,True,1,1.0
case_000960,baseline_llm_template,guard_strengthen,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000960,baseline_oracle_composite,guard_strengthen,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000960,baseline_search_bpr,guard_strengthen,True,True,True,0.0011494252873562871,True,True,True,1,1.0
case_000961,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000961,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000961,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000962,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000962,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000962,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000963,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000963,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000963,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000964,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000964,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000964,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000965,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000965,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000965,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000967,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000967,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000967,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000968,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000968,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000968,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000970,baseline_llm_template,missing_transition,True,True,True,0.011494252873563204,False,False,False,,0.0
case_000970,baseline_oracle_composite,missing_transition,True,True,True,0.011494252873563204,False,False,False,,0.0
case_000970,baseline_search_bpr,missing_transition,True,True,True,0.011494252873563204,False,False,False,,0.0
case_000971,baseline_llm_template,wrong_target,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000971,baseline_oracle_composite,wrong_target,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000971,baseline_search_bpr,wrong_target,True,True,True,0.004098360655737654,True,True,True,1,1.0
case_000972,baseline_llm_template,wrong_source,True,True,True,0.001138952164009166,True,True,True,1,1.0
case_000972,baseline_oracle_composite,wrong_source,True,True,True,0.001138952164009166,True,True,True,1,1.0
case_000972,baseline_search_bpr,wrong_source,True,True,True,0.001138952164009166,True,True,True,1,1.0
case_000973,baseline_llm_template,wrong_event,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000973,baseline_oracle_composite,wrong_event,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000973,baseline_search_bpr,wrong_event,True,True,True,0.038461538461538436,True,True,True,1,1.0
case_000974,baseline_llm_template,wrong_initial_state,True,False,True,0.7160493827160493,False,False,False,,0.0
case_000974,baseline_oracle_composite,wrong_initial_state,True,False,True,0.7160493827160493,False,False,False,,0.0
case_000974,baseline_search_bpr,wrong_initial_state,True,False,True,0.5679012345679012,False,False,False,,0.0
case_000975,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000975,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000975,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000976,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000976,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000976,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000977,baseline_llm_template,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000977,baseline_oracle_composite,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000977,baseline_search_bpr,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000978,baseline_llm_template,guard_weaken,True,False,False,0.0,True,True,True,1,1.0
case_000978,baseline_oracle_composite,guard_weaken,True,False,False,0.0,True,True,True,1,1.0
case_000978,baseline_search_bpr,guard_weaken,True,True,True,0.013698630136986356,True,True,True,1,1.0
case_000979,baseline_llm_template,guard_strengthen,True,False,True,0.38427947598253276,True,True,True,1,1.0
case_000979,baseline_oracle_composite,guard_strengthen,True,False,True,0.38427947598253276,True,True,True,1,1.0
case_000979,baseline_search_bpr,guard_strengthen,True,True,True,0.5283842794759825,True,True,True,1,1.0
case_000980,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000980,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000980,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000981,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000981,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000981,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000982,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000982,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000982,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000983,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000983,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000983,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000984,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000984,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000984,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000986,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000986,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000986,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000987,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000987,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000987,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
