case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
case_000610__ho3,case_000610,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",62190,1.0,0.5,0.5,True,3,3,True,True,True,False,True,0.833333,0.333333,generated
case_000760,case_000760,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000760__ho2,case_000760,2,True,missing_transition,"missing_transition,wrong_source",96700,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.9,0.4,generated
case_000760__ho3,case_000760,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",75841,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.9,0.9,generated
case_000210,case_000210,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000210__ho2,case_000210,2,True,action_corruption,"action_corruption,wrong_source",64969,1.0,0.5,0.5,True,1,2,False,False,False,True,True,1.0,0.5,generated
case_000210__ho3,case_000210,3,True,action_corruption,"action_corruption,missing_transition,wrong_event",44836,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.5,0.5,generated
case_000310,case_000310,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000310__ho2,case_000310,2,True,duplicate_transition,"duplicate_transition,missing_transition",93807,1.0,0.95,0.05,True,1,2,False,False,False,True,True,1.0,0.05,generated
case_000310__ho3,case_000310,3,True,duplicate_transition,"duplicate_transition,wrong_source,guard_weaken",26610,1.0,0.5,0.5,True,2,3,False,False,False,True,True,1.0,0.5,generated
case_000260,case_000260,1,False,guard_flip,guard_flip,,1.0,0.25,0.75,True,1,1,True,False,False,True,True,1.0,0.75,source
case_000260__ho2,case_000260,2,True,guard_flip,"guard_flip,guard_weaken",44320,1.0,0.25,0.75,True,2,2,True,True,True,False,True,0.75,0.5,generated
case_000260__ho3,case_000260,3,True,guard_flip,"guard_flip,wrong_source,guard_weaken",90365,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.75,0.75,generated
case_000360,case_000360,1,False,wrong_target,wrong_target,,1.0,0.923077,0.076923,True,1,1,True,False,False,False,False,0.923077,0.0,source
case_000360__ho2,case_000360,2,True,wrong_target,"wrong_target,guard_flip",53142,1.0,0.846154,0.153846,True,2,2,True,True,True,False,True,0.923077,0.076923,generated
case_000360__ho3,case_000360,3,True,wrong_target,"wrong_target,guard_strengthen,wrong_initial_state",4027,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000460,case_000460,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000460__ho2,case_000460,2,True,dead_state_intro,"dead_state_intro,guard_weaken",21663,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000460__ho3,case_000460,3,True,dead_state_intro,"dead_state_intro,wrong_event,wrong_source",11202,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000560,case_000560,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000560__ho2,case_000560,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_event",59577,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000560__ho3,case_000560,3,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken,guard_strengthen",15796,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000410,case_000410,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000410__ho2,case_000410,2,True,wrong_initial_state,"wrong_initial_state,missing_transition",43782,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000410__ho3,case_000410,3,True,wrong_initial_state,"wrong_initial_state,wrong_target,guard_flip",99659,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000510,case_000510,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000510__ho2,case_000510,2,True,wrong_target,"wrong_target,guard_flip",99024,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000510__ho3,case_000510,3,True,wrong_target,"wrong_target,guard_weaken,guard_strengthen",4141,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000010,case_000010,1,False,missing_transition,missing_transition,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000060,case_000060,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000060__ho2,case_000060,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state",50997,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000060__ho3,case_000060,3,True,nondeterminism_intro,"nondeterminism_intro,guard_flip,missing_transition",19992,1.0,0.833333,0.166667,True,2,3,False,False,False,True,True,1.0,0.166667,generated
case_000160,case_000160,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000160__ho2,case_000160,2,True,wrong_event,"wrong_event,wrong_initial_state",10563,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000160__ho3,case_000160,3,True,wrong_event,"wrong_event,guard_flip,missing_transition",95614,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000110,case_000110,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000110__ho2,case_000110,2,True,wrong_source,"wrong_source,wrong_initial_state",14442,1.0,1.0,0.0,False,2,2,True,True,False,True,False,1.0,0.0,generated
case_000110__ho3,case_000110,3,True,wrong_source,"wrong_source,guard_strengthen,wrong_initial_state",4487,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000860,case_000860,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000860__ho2,case_000860,2,True,delay_corruption,"delay_corruption,missing_transition",42377,1.0,0.25,0.75,True,1,2,False,False,False,True,True,1.0,0.75,generated
case_000860__ho3,case_000860,3,True,delay_corruption,"delay_corruption,wrong_source,guard_weaken",65156,1.0,0.5,0.5,True,2,3,False,False,False,True,True,1.0,0.5,generated
case_000960,case_000960,1,False,missing_transition,missing_transition,,1.0,0.909091,0.090909,True,1,1,True,False,False,True,True,1.0,0.090909,source
case_000960__ho2,case_000960,2,True,missing_transition,"missing_transition,guard_strengthen",52335,1.0,0.454545,0.545455,True,2,2,True,True,True,True,True,1.0,0.545455,generated
case_000960__ho3,case_000960,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",79954,1.0,0.454545,0.545455,True,3,3,True,True,True,False,True,0.909091,0.454545,generated
case_000810,case_000810,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000810__ho2,case_000810,2,True,timeout_corruption,"timeout_corruption,wrong_source",86304,1.0,0.5,0.5,True,1,2,False,False,False,True,True,1.0,0.5,generated
case_000810__ho3,case_000810,3,True,timeout_corruption,"timeout_corruption,missing_transition,wrong_event",31261,1.0,0.666667,0.333333,True,2,3,False,False,False,True,True,1.0,0.333333,generated
case_000910,case_000910,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000910__ho2,case_000910,2,True,wrong_target,"wrong_target,guard_weaken",80854,1.0,0.9,0.1,True,2,2,True,True,True,False,True,0.95,0.05,generated
case_000910__ho3,case_000910,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",78747,1.0,0.55,0.45,True,3,3,True,True,True,False,True,0.95,0.4,generated
case_000711,case_000711,1,False,guard_flip,guard_flip,,1.0,0.55,0.45,True,1,1,True,False,False,True,True,1.0,0.45,source
case_000711__ho2,case_000711,2,True,guard_flip,"guard_flip,wrong_event",99699,1.0,0.95,0.05,True,2,2,True,True,True,True,True,1.0,0.05,generated
case_000711__ho3,case_000711,3,True,guard_flip,"guard_flip,wrong_event,wrong_source",81518,1.0,0.85,0.15,True,3,3,True,True,True,True,True,1.0,0.15,generated
case_000661,case_000661,1,False,guard_strengthen,guard_strengthen,,1.0,0.25,0.75,True,1,1,True,False,False,True,True,1.0,0.75,source
case_000661__ho2,case_000661,2,True,guard_strengthen,"guard_strengthen,wrong_event",97596,1.0,0.75,0.25,True,2,2,True,True,True,True,True,1.0,0.25,generated
case_000661__ho3,case_000661,3,True,guard_strengthen,"guard_strengthen,missing_transition,wrong_event",27393,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000611,case_000611,1,False,guard_weaken,guard_weaken,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000611__ho2,case_000611,2,True,guard_weaken,"guard_weaken,wrong_source",55557,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.833333,0.333333,generated
case_000611__ho3,case_000611,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",86152,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.5,0.5,generated
case_000761,case_000761,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000761__ho2,case_000761,2,True,missing_transition,"missing_transition,guard_weaken",34458,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.9,0.4,generated
case_000761__ho3,case_000761,3,True,missing_transition,"missing_transition,guard_strengthen,wrong_initial_state",1847,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000211,case_000211,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000211__ho2,case_000211,2,True,action_corruption,"action_corruption,guard_flip",83727,1.0,0.5,0.5,True,1,2,False,False,False,True,True,1.0,0.5,generated
case_000211__ho3,case_000211,3,True,action_corruption,"action_corruption,wrong_initial_state,wrong_target",89298,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.833333,0.833333,generated
case_000311,case_000311,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000311__ho2,case_000311,2,True,duplicate_transition,"duplicate_transition,wrong_initial_state",29065,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000311__ho3,case_000311,3,True,duplicate_transition,"duplicate_transition,guard_flip,missing_transition",27620,1.0,0.9,0.1,True,2,3,False,False,False,True,True,1.0,0.1,generated
case_000261,case_000261,1,False,guard_flip,guard_flip,,1.0,0.75,0.25,True,1,1,True,False,False,True,True,1.0,0.25,source
case_000261__ho2,case_000261,2,True,guard_flip,"guard_flip,wrong_initial_state",56278,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.75,0.75,generated
case_000261__ho3,case_000261,3,True,guard_flip,"guard_flip,missing_transition,wrong_event",39419,1.0,0.25,0.75,True,3,3,True,True,True,False,True,0.75,0.5,generated
case_000361,case_000361,1,False,wrong_target,wrong_target,,1.0,0.9,0.1,True,1,1,True,False,False,False,False,0.9,0.0,source
case_000361__ho2,case_000361,2,True,wrong_target,"wrong_target,guard_strengthen",84320,1.0,0.5,0.5,True,2,2,True,True,True,False,False,0.5,0.0,generated
case_000361__ho3,case_000361,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",12349,1.0,0.4,0.6,True,3,3,True,True,True,False,True,0.5,0.1,generated
case_000461,case_000461,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000461__ho2,case_000461,2,True,dead_state_intro,"dead_state_intro,wrong_target",76089,1.0,1.0,0.0,False,0,2,False,False,False,True,False,1.0,0.0,generated
case_000461__ho3,case_000461,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",28948,1.0,0.0,1.0,True,1,3,False,False,False,True,True,1.0,1.0,generated
case_000561,case_000561,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000561__ho2,case_000561,2,True,unreachable_state_intro,"unreachable_state_intro,guard_strengthen",51135,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000561__ho3,case_000561,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_target,guard_flip",52578,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000411,case_000411,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000411__ho2,case_000411,2,True,wrong_initial_state,"wrong_initial_state,wrong_event",69552,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000411__ho3,case_000411,3,True,wrong_initial_state,"wrong_initial_state,guard_weaken,guard_strengthen",77357,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000511,case_000511,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000511__ho2,case_000511,2,True,wrong_target,"wrong_target,guard_strengthen",30118,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000511__ho3,case_000511,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",69067,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000011,case_000011,1,False,missing_transition,missing_transition,,1.0,0.666667,0.333333,True,1,1,True,False,False,True,True,1.0,0.333333,source
case_000011__ho2,case_000011,2,True,missing_transition,"missing_transition,guard_weaken",54570,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.666667,0.666667,generated
case_000011__ho3,case_000011,3,True,missing_transition,"missing_transition,wrong_source,guard_weaken",94183,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.666667,0.666667,generated
case_000061,case_000061,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000061__ho2,case_000061,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",63619,1.0,1.0,0.0,False,1,2,False,False,False,True,False,1.0,0.0,generated
case_000061__ho3,case_000061,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_source,guard_weaken",3870,1.0,0.666667,0.333333,True,1,3,False,False,False,True,True,1.0,0.333333,generated
case_000161,case_000161,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000161__ho2,case_000161,2,True,wrong_event,"wrong_event,guard_weaken",52469,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000161__ho3,case_000161,3,True,wrong_event,"wrong_event,guard_strengthen,wrong_initial_state",57720,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000111,case_000111,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000111__ho2,case_000111,2,True,wrong_source,"wrong_source,guard_weaken",84460,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000111__ho3,case_000111,3,True,wrong_source,"wrong_source,guard_strengthen,wrong_initial_state",6097,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000861,case_000861,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000861__ho2,case_000861,2,True,delay_corruption,"delay_corruption,wrong_initial_state",15343,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000861__ho3,case_000861,3,True,delay_corruption,"delay_corruption,guard_flip,missing_transition",63826,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000961,case_000961,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000961__ho2,case_000961,2,True,missing_transition,"missing_transition,guard_strengthen",33385,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.9,0.4,generated
case_000961__ho3,case_000961,3,True,missing_transition,"missing_transition,guard_weaken,guard_strengthen",26756,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000811,case_000811,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000811__ho2,case_000811,2,True,timeout_corruption,"timeout_corruption,guard_flip",19766,1.0,0.833333,0.166667,True,1,2,False,False,False,True,True,1.0,0.166667,generated
case_000811__ho3,case_000811,3,True,timeout_corruption,"timeout_corruption,wrong_initial_state,wrong_target",1819,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.5,0.5,generated
case_000911,case_000911,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000911__ho2,case_000911,2,True,wrong_target,"wrong_target,guard_weaken",90528,1.0,0.9,0.1,True,2,2,True,True,True,False,True,0.95,0.05,generated
case_000911__ho3,case_000911,3,True,wrong_target,"wrong_target,missing_transition,wrong_event",65565,1.0,0.5,0.5,True,3,3,True,True,True,False,True,0.55,0.05,generated
case_000712,case_000712,1,False,guard_flip,guard_flip,,1.0,0.95,0.05,True,1,1,True,False,False,True,True,1.0,0.05,source
case_000712__ho2,case_000712,2,True,guard_flip,"guard_flip,guard_weaken",66992,1.0,0.9,0.1,True,2,2,True,True,True,True,True,1.0,0.1,generated
case_000712__ho3,case_000712,3,True,guard_flip,"guard_flip,guard_weaken,guard_strengthen",30125,1.0,0.85,0.15,True,3,3,True,True,True,True,True,1.0,0.15,generated
case_000662,case_000662,1,False,guard_strengthen,guard_strengthen,,1.0,0.375,0.625,True,1,1,True,False,False,True,True,1.0,0.625,source
case_000662__ho2,case_000662,2,True,guard_strengthen,"guard_strengthen,guard_flip",20383,1.0,0.75,0.25,True,2,2,True,True,True,True,True,1.0,0.25,generated
case_000662__ho3,case_000662,3,True,guard_strengthen,"guard_strengthen,guard_weaken,wrong_initial_state",24162,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.875,0.875,generated
case_000612,case_000612,1,False,guard_weaken,guard_weaken,,1.0,0.5,0.5,True,1,1,True,False,False,True,True,1.0,0.5,source
case_000612__ho2,case_000612,2,True,guard_weaken,"guard_weaken,guard_flip",32230,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000612__ho3,case_000612,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",31947,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.5,0.5,generated
case_000762,case_000762,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000762__ho2,case_000762,2,True,missing_transition,"missing_transition,guard_weaken",13433,1.0,0.8,0.2,True,2,2,True,True,True,True,True,1.0,0.2,generated
case_000762__ho3,case_000762,3,True,missing_transition,"missing_transition,wrong_initial_state,wrong_target",64948,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000212,case_000212,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000212__ho2,case_000212,2,True,action_corruption,"action_corruption,wrong_initial_state",93612,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000212__ho3,case_000212,3,True,action_corruption,"action_corruption,guard_flip,missing_transition",39729,1.0,0.5,0.5,True,2,3,False,False,False,False,True,0.833333,0.333333,generated
case_000312,case_000312,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000312__ho2,case_000312,2,True,duplicate_transition,"duplicate_transition,guard_flip",28394,1.0,1.0,0.0,False,1,2,False,False,False,True,False,1.0,0.0,generated
case_000312__ho3,case_000312,3,True,duplicate_transition,"duplicate_transition,wrong_initial_state,wrong_target",30631,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.95,0.95,generated
case_000262,case_000262,1,False,guard_flip,guard_flip,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000262__ho2,case_000262,2,True,guard_flip,"guard_flip,missing_transition",49877,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000262__ho3,case_000262,3,True,guard_flip,"guard_flip,wrong_initial_state,wrong_target",78936,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000362,case_000362,1,False,wrong_target,wrong_target,,1.0,0.916667,0.083333,True,1,1,True,False,False,False,False,0.916667,0.0,source
case_000362__ho2,case_000362,2,True,wrong_target,"wrong_target,wrong_event",32931,1.0,0.416667,0.583333,True,2,2,True,True,True,False,True,0.916667,0.5,generated
case_000362__ho3,case_000362,3,True,wrong_target,"wrong_target,wrong_source,guard_weaken",67966,1.0,0.75,0.25,True,3,3,True,True,True,False,True,0.916667,0.166667,generated
case_000462,case_000462,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000462__ho2,case_000462,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",3066,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000462__ho3,case_000462,3,True,dead_state_intro,"dead_state_intro,wrong_target,guard_flip",23927,1.0,0.0,1.0,True,2,3,False,False,False,False,False,0.0,0.0,generated
case_000562,case_000562,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000562__ho2,case_000562,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_target",15196,1.0,0.0,1.0,True,1,2,False,False,False,False,False,0.0,0.0,generated
case_000562__ho3,case_000562,3,True,unreachable_state_intro,"unreachable_state_intro,guard_strengthen,wrong_initial_state",3905,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000412,case_000412,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000412__ho2,case_000412,2,True,wrong_initial_state,"wrong_initial_state,wrong_source",48019,1.0,1.0,0.0,False,2,2,True,True,False,True,False,1.0,0.0,generated
case_000412__ho3,case_000412,3,True,wrong_initial_state,"wrong_initial_state,guard_strengthen,wrong_target",18958,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000512,case_000512,1,False,wrong_target,wrong_target,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
case_000512__ho2,case_000512,2,True,wrong_target,"wrong_target,wrong_source",9189,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000012,case_000012,1,False,missing_transition,missing_transition,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000062,case_000062,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000062__ho2,case_000062,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_source",68992,1.0,1.0,0.0,False,1,2,False,False,False,True,False,1.0,0.0,generated
case_000062__ho3,case_000062,3,True,nondeterminism_intro,"nondeterminism_intro,missing_transition,wrong_event",58301,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000162,case_000162,1,False,wrong_event,wrong_event,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000162__ho2,case_000162,2,True,wrong_event,"wrong_event,wrong_target",2870,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000112,case_000112,1,False,wrong_source,wrong_source,,1.0,0.0,1.0,True,1,1,True,False,False,True,True,1.0,1.0,source
case_000112__ho2,case_000112,2,True,wrong_source,"wrong_source,guard_weaken",87983,1.0,0.0,1.0,True,2,2,True,True,True,True,True,1.0,1.0,generated
case_000112__ho3,case_000112,3,True,wrong_source,"wrong_source,wrong_event,guard_weaken",7314,1.0,0.0,1.0,True,3,3,True,True,True,True,True,1.0,1.0,generated
case_000862,case_000862,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000862__ho2,case_000862,2,True,delay_corruption,"delay_corruption,guard_flip",44876,1.0,0.888889,0.111111,True,1,2,False,False,False,True,True,1.0,0.111111,generated
case_000862__ho3,case_000862,3,True,delay_corruption,"delay_corruption,wrong_initial_state,wrong_target",39025,1.0,0.0,1.0,True,2,3,False,False,False,True,True,1.0,1.0,generated
case_000962,case_000962,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000962__ho2,case_000962,2,True,missing_transition,"missing_transition,wrong_event",46826,1.0,0.8,0.2,True,2,2,True,True,True,True,True,1.0,0.2,generated
case_000962__ho3,case_000962,3,True,missing_transition,"missing_transition,wrong_target,guard_flip",46951,1.0,0.4,0.6,True,3,3,True,True,True,False,True,0.9,0.5,generated
case_000812,case_000812,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000812__ho2,case_000812,2,True,timeout_corruption,"timeout_corruption,wrong_initial_state",277,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
case_000812__ho3,case_000812,3,True,timeout_corruption,"timeout_corruption,guard_flip,missing_transition",23128,1.0,0.333333,0.666667,True,2,3,False,False,False,True,True,1.0,0.666667,generated
case_000912,case_000912,1,False,wrong_target,wrong_target,,1.0,0.95,0.05,True,1,1,True,False,False,False,False,0.95,0.0,source
case_000912__ho2,case_000912,2,True,wrong_target,"wrong_target,guard_flip",18467,1.0,0.9,0.1,True,2,2,True,True,True,False,True,0.95,0.05,generated
case_000912__ho3,case_000912,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_flip",97438,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.95,0.95,generated
case_000713,case_000713,1,False,guard_flip,guard_flip,,1.0,0.55,0.45,True,1,1,True,False,False,True,True,1.0,0.45,source
case_000713__ho2,case_000713,2,True,guard_flip,"guard_flip,guard_strengthen",86790,1.0,0.95,0.05,True,2,2,True,True,True,True,True,1.0,0.05,generated
case_000713__ho3,case_000713,3,True,guard_flip,"guard_flip,wrong_event,wrong_source",38187,1.0,0.45,0.55,True,3,3,True,True,True,True,True,1.0,0.55,generated
case_000663,case_000663,1,False,guard_strengthen,guard_strengthen,,1.0,0.375,0.625,True,1,1,True,False,False,True,True,1.0,0.625,source
case_000663__ho2,case_000663,2,True,guard_strengthen,"guard_strengthen,wrong_event",17945,1.0,0.625,0.375,True,2,2,True,True,True,False,True,0.875,0.25,generated
case_000663__ho3,case_000663,3,True,guard_strengthen,"guard_strengthen,missing_transition,wrong_event",30612,1.0,0.375,0.625,True,3,3,True,True,True,False,True,0.875,0.5,generated
case_000613,case_000613,1,False,guard_weaken,guard_weaken,,1.0,0.833333,0.166667,True,1,1,True,False,False,True,True,1.0,0.166667,source
case_000613__ho2,case_000613,2,True,guard_weaken,"guard_weaken,wrong_target",69296,1.0,0.333333,0.666667,True,2,2,True,True,True,False,True,0.5,0.166667,generated
