secondary_random_seed,case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
8,case_000112__ho3,case_000112,3,True,guard_inter_class,"guard_inter_class,wrong_event,guard_flip",54726,1.0,0.995068,0.004932,True,3,3,True,True,True,False,True,0.998767,0.003699,generated
8,case_000143,case_000143,1,False,guard_strengthen,guard_strengthen,,1.0,0.995726,0.004274,True,1,1,True,False,False,True,True,1.0,0.004274,source
8,case_000143__ho2,case_000143,2,True,guard_strengthen,"guard_strengthen,guard_weaken",55578,1.0,0.991453,0.008547,True,2,2,True,True,True,True,True,1.0,0.008547,generated
8,case_000143__ho3,case_000143,3,True,guard_strengthen,"guard_strengthen,wrong_source,missing_transition",95671,1.0,0.850427,0.149573,True,3,3,True,True,True,True,True,1.0,0.149573,generated
8,case_000086,case_000086,1,False,guard_strengthen,guard_strengthen,,1.0,0.988506,0.011494,True,1,1,True,False,False,True,True,1.0,0.011494,source
8,case_000086__ho2,case_000086,2,True,guard_strengthen,"guard_strengthen,missing_transition",82620,1.0,0.908046,0.091954,True,2,2,True,True,True,True,True,1.0,0.091954,generated
8,case_000086__ho3,case_000086,3,True,guard_strengthen,"guard_strengthen,wrong_source,wrong_source",51009,1.0,0.724138,0.275862,True,3,3,True,True,True,False,True,0.988506,0.264368,generated
8,case_000105,case_000105,1,False,guard_strengthen,guard_strengthen,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
8,case_000105__ho2,case_000105,2,True,guard_strengthen,"guard_strengthen,missing_transition",48545,1.0,0.5,0.5,True,2,2,True,True,True,False,True,0.772727,0.272727,generated
8,case_000105__ho3,case_000105,3,True,guard_strengthen,"guard_strengthen,missing_transition,guard_flip",59420,1.0,0.454545,0.545455,True,3,3,True,True,True,False,True,0.772727,0.318182,generated
8,case_000124,case_000124,1,False,guard_strengthen,guard_strengthen,,1.0,0.998729,0.001271,True,1,1,True,False,False,True,True,1.0,0.001271,source
8,case_000124__ho2,case_000124,2,True,guard_strengthen,"guard_strengthen,wrong_target",58697,1.0,0.997459,0.002541,True,2,2,True,True,True,False,True,0.998729,0.001271,generated
8,case_000124__ho3,case_000124,3,True,guard_strengthen,"guard_strengthen,wrong_source,guard_flip",89988,1.0,0.964422,0.035578,True,3,3,True,True,True,True,True,1.0,0.035578,generated
8,case_000123,case_000123,1,False,guard_weaken,guard_weaken,,1.0,0.995763,0.004237,True,1,1,True,False,False,True,True,1.0,0.004237,source
8,case_000123__ho2,case_000123,2,True,guard_weaken,"guard_weaken,guard_strengthen",94816,1.0,0.991525,0.008475,True,2,2,True,True,True,True,True,1.0,0.008475,generated
8,case_000123__ho3,case_000123,3,True,guard_weaken,"guard_weaken,wrong_target,guard_flip",60573,1.0,0.987288,0.012712,True,3,3,True,True,True,False,True,0.995763,0.008475,generated
8,case_000142,case_000142,1,False,guard_weaken,guard_weaken,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
8,case_000142__ho2,case_000142,2,True,guard_weaken,"guard_weaken,guard_strengthen",13868,1.0,0.974359,0.025641,True,2,2,True,True,True,True,True,1.0,0.025641,generated
8,case_000142__ho3,case_000142,3,True,guard_weaken,"guard_weaken,guard_strengthen,wrong_target",74161,1.0,0.653846,0.346154,True,3,3,True,True,True,False,True,0.987179,0.333333,generated
8,case_000085,case_000085,1,False,guard_weaken,guard_weaken,,1.0,0.958333,0.041667,True,1,1,True,False,False,True,True,1.0,0.041667,source
8,case_000085__ho2,case_000085,2,True,guard_weaken,"guard_weaken,missing_transition",84543,1.0,0.791667,0.208333,True,2,2,True,True,True,False,True,0.958333,0.166667,generated
8,case_000085__ho3,case_000085,3,True,guard_weaken,"guard_weaken,missing_transition,wrong_target",53826,1.0,0.875,0.125,True,3,3,True,True,True,False,True,0.958333,0.083333,generated
8,case_000104,case_000104,1,False,guard_weaken,guard_weaken,,1.0,0.969591,0.030409,True,1,1,True,False,False,True,True,1.0,0.030409,source
8,case_000104__ho2,case_000104,2,True,guard_weaken,"guard_weaken,wrong_source",43175,1.0,0.997661,0.002339,True,2,2,True,True,True,True,True,1.0,0.002339,generated
8,case_000104__ho3,case_000104,3,True,guard_weaken,"guard_weaken,guard_flip,wrong_target",25322,1.0,0.984795,0.015205,True,3,3,True,True,True,False,True,0.99883,0.014035,generated
8,case_000115,case_000115,1,False,missing_transition,missing_transition,,1.0,0.995495,0.004505,True,1,1,True,False,False,True,True,1.0,0.004505,source
8,case_000115__ho2,case_000115,2,True,missing_transition,"missing_transition,wrong_initial_state",54274,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.995495,0.995495,generated
8,case_000115__ho3,case_000115,3,True,missing_transition,"missing_transition,guard_strengthen,guard_flip",86815,1.0,0.986486,0.013514,True,3,3,True,True,True,True,True,1.0,0.013514,generated
8,case_000134,case_000134,1,False,missing_transition,missing_transition,,1.0,0.987654,0.012346,True,1,1,True,False,False,True,True,1.0,0.012346,source
8,case_000134__ho2,case_000134,2,True,missing_transition,"missing_transition,wrong_initial_state",98442,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.987654,0.987654,generated
8,case_000134__ho3,case_000134,3,True,missing_transition,"missing_transition,wrong_initial_state,guard_weaken",42855,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.283951,0.283951,generated
8,case_000077,case_000077,1,False,missing_transition,missing_transition,,1.0,0.958333,0.041667,True,1,1,True,False,False,True,True,1.0,0.041667,source
8,case_000077__ho2,case_000077,2,True,missing_transition,"missing_transition,wrong_event",85275,1.0,0.75,0.25,True,2,2,True,True,True,True,True,1.0,0.25,generated
8,case_000077__ho3,case_000077,3,True,missing_transition,"missing_transition,wrong_target,guard_strengthen",46486,1.0,0.75,0.25,True,3,3,True,True,True,False,True,0.916667,0.166667,generated
8,case_000096,case_000096,1,False,missing_transition,missing_transition,,1.0,0.998876,0.001124,True,1,1,True,False,False,True,True,1.0,0.001124,source
8,case_000096__ho2,case_000096,2,True,missing_transition,"missing_transition,wrong_initial_state",24351,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.71236,0.71236,generated
8,case_000096__ho3,case_000096,3,True,missing_transition,"missing_transition,wrong_event,guard_weaken",62530,1.0,0.968539,0.031461,True,3,3,True,True,True,True,True,1.0,0.031461,generated
8,case_000147,case_000147,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000147__ho2,case_000147,2,True,nondeterminism_intro,"nondeterminism_intro,missing_transition",26832,1.0,0.995633,0.004367,True,1,2,False,False,False,True,True,1.0,0.004367,generated
8,case_000147__ho3,case_000147,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state,missing_transition",52141,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.995633,0.995633,generated
8,case_000090,case_000090,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000090__ho2,case_000090,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_target",74720,1.0,0.987654,0.012346,True,1,2,False,False,False,False,False,0.987654,0.0,generated
8,case_000090__ho3,case_000090,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_initial_state,guard_weaken",76093,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.530864,0.530864,generated
8,case_000109,case_000109,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000109__ho2,case_000109,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_target",84374,1.0,0.95,0.05,True,1,2,False,False,False,False,False,0.95,0.0,generated
8,case_000109__ho3,case_000109,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_source,guard_weaken",61659,1.0,0.75,0.25,True,2,3,False,False,False,False,True,0.95,0.2,generated
8,case_000128,case_000128,1,False,nondeterminism_intro,nondeterminism_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000128__ho2,case_000128,2,True,nondeterminism_intro,"nondeterminism_intro,wrong_source",45038,1.0,0.998789,0.001211,True,1,2,False,False,False,True,True,1.0,0.001211,generated
8,case_000128__ho3,case_000128,3,True,nondeterminism_intro,"nondeterminism_intro,wrong_event,wrong_source",91315,1.0,0.997579,0.002421,True,2,3,False,False,False,True,True,1.0,0.002421,generated
8,case_000107,case_000107,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000107__ho2,case_000107,2,True,timeout_corruption,"timeout_corruption,wrong_event",66596,1.0,0.961207,0.038793,True,1,2,False,False,False,True,True,1.0,0.038793,generated
8,case_000107__ho3,case_000107,3,True,timeout_corruption,"timeout_corruption,wrong_initial_state,wrong_target",97673,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.525862,0.525862,generated
8,case_000126,case_000126,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000126__ho2,case_000126,2,True,timeout_corruption,"timeout_corruption,guard_strengthen",75804,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
8,case_000126__ho3,case_000126,3,True,timeout_corruption,"timeout_corruption,wrong_event,wrong_event",78721,1.0,0.716049,0.283951,True,2,3,False,False,False,True,True,1.0,0.283951,generated
8,case_000145,case_000145,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000145__ho2,case_000145,2,True,timeout_corruption,"timeout_corruption,guard_flip",6005,1.0,0.952381,0.047619,True,1,2,False,False,False,True,True,1.0,0.047619,generated
8,case_000145__ho3,case_000145,3,True,timeout_corruption,"timeout_corruption,wrong_source,wrong_target",49336,1.0,0.714286,0.285714,True,2,3,False,False,False,False,True,0.952381,0.238095,generated
8,case_000088,case_000088,1,False,timeout_corruption,timeout_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000088__ho2,case_000088,2,True,timeout_corruption,"timeout_corruption,wrong_event",94190,1.0,0.998802,0.001198,True,1,2,False,False,False,True,True,1.0,0.001198,generated
8,case_000088__ho3,case_000088,3,True,timeout_corruption,"timeout_corruption,wrong_event,wrong_event",21267,1.0,0.996407,0.003593,True,2,3,False,False,False,False,True,0.998802,0.002395,generated
8,case_000091,case_000091,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000091__ho2,case_000091,2,True,unreachable_state_intro,"unreachable_state_intro,missing_transition",27590,1.0,0.99569,0.00431,True,1,2,False,False,False,True,True,1.0,0.00431,generated
8,case_000091__ho3,case_000091,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_source,wrong_event",83755,1.0,0.991379,0.008621,True,2,3,False,False,False,True,True,1.0,0.008621,generated
8,case_000110,case_000110,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000110__ho2,case_000110,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_initial_state",78462,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.395062,0.395062,generated
8,case_000110__ho3,case_000110,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_initial_state,wrong_event",71683,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.395062,0.395062,generated
8,case_000129,case_000129,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000129__ho2,case_000129,2,True,unreachable_state_intro,"unreachable_state_intro,wrong_target",79608,1.0,0.761905,0.238095,True,1,2,False,False,False,False,False,0.761905,0.0,generated
8,case_000129__ho3,case_000129,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_source,wrong_target",28373,1.0,0.904762,0.095238,True,2,3,False,False,False,False,True,0.952381,0.047619,generated
8,case_000148,case_000148,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000148__ho2,case_000148,2,True,unreachable_state_intro,"unreachable_state_intro,guard_strengthen",38020,1.0,0.998837,0.001163,True,1,2,False,False,False,True,True,1.0,0.001163,generated
8,case_000148__ho3,case_000148,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_event,missing_transition",19657,1.0,0.915116,0.084884,True,2,3,False,False,False,False,True,0.987209,0.072093,generated
8,case_000099,case_000099,1,False,wrong_event,wrong_event,,1.0,0.995614,0.004386,True,1,1,True,False,False,True,True,1.0,0.004386,source
8,case_000099__ho2,case_000099,2,True,wrong_event,"wrong_event,guard_flip",10203,1.0,0.995614,0.004386,True,2,2,True,True,True,True,True,1.0,0.004386,generated
8,case_000099__ho3,case_000099,3,True,wrong_event,"wrong_event,guard_weaken,wrong_source",23190,1.0,0.951754,0.048246,True,3,3,True,True,True,True,True,1.0,0.048246,generated
8,case_000118,case_000118,1,False,wrong_event,wrong_event,,1.0,0.987179,0.012821,True,1,1,True,False,False,True,True,1.0,0.012821,source
8,case_000118__ho2,case_000118,2,True,wrong_event,"wrong_event,wrong_initial_state",88275,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.525641,0.525641,generated
8,case_000118__ho3,case_000118,3,True,wrong_event,"wrong_event,guard_weaken,guard_weaken",75278,1.0,0.884615,0.115385,True,3,3,True,True,True,True,True,1.0,0.115385,generated
8,case_000137,case_000137,1,False,wrong_event,wrong_event,,1.0,0.954545,0.045455,True,1,1,True,False,False,True,True,1.0,0.045455,source
8,case_000137__ho2,case_000137,2,True,wrong_event,"wrong_event,guard_flip",7337,1.0,0.545455,0.454545,True,2,2,True,True,True,True,True,1.0,0.454545,generated
8,case_000137__ho3,case_000137,3,True,wrong_event,"wrong_event,guard_flip,guard_strengthen",67076,1.0,0.909091,0.090909,True,3,3,True,True,True,True,True,1.0,0.090909,generated
8,case_000080,case_000080,1,False,wrong_event,wrong_event,,1.0,0.998761,0.001239,True,1,1,True,False,False,True,True,1.0,0.001239,source
8,case_000080__ho2,case_000080,2,True,wrong_event,"wrong_event,guard_flip",3139,1.0,0.98513,0.01487,True,2,2,True,True,True,True,True,1.0,0.01487,generated
8,case_000080__ho3,case_000080,3,True,wrong_event,"wrong_event,missing_transition,guard_flip",26174,1.0,0.996283,0.003717,True,3,3,True,True,True,True,True,1.0,0.003717,generated
8,case_000119,case_000119,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.356557,0.356557,source
8,case_000119__ho2,case_000119,2,True,wrong_initial_state,"wrong_initial_state,missing_transition",87189,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.67623,0.67623,generated
8,case_000119__ho3,case_000119,3,True,wrong_initial_state,"wrong_initial_state,wrong_target,wrong_target",48504,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.954918,0.954918,generated
8,case_000138,case_000138,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.219178,0.219178,source
8,case_000138__ho2,case_000138,2,True,wrong_initial_state,"wrong_initial_state,guard_flip",96749,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.219178,0.219178,generated
8,case_000138__ho3,case_000138,3,True,wrong_initial_state,"wrong_initial_state,wrong_source,guard_weaken",24208,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.753425,0.753425,generated
8,case_000081,case_000081,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.47619,0.47619,source
8,case_000081__ho2,case_000081,2,True,wrong_initial_state,"wrong_initial_state,guard_strengthen",57317,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.428571,0.428571,generated
8,case_000081__ho3,case_000081,3,True,wrong_initial_state,"wrong_initial_state,wrong_target,guard_weaken",43688,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.47619,0.47619,generated
8,case_000100,case_000100,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.316867,0.316867,source
8,case_000100__ho2,case_000100,2,True,wrong_initial_state,"wrong_initial_state,guard_weaken",87645,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.384337,0.384337,generated
8,case_000100__ho3,case_000100,3,True,wrong_initial_state,"wrong_initial_state,guard_flip,wrong_target",52160,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.384337,0.384337,generated
8,case_000079,case_000079,1,False,wrong_source,wrong_source,,1.0,0.991453,0.008547,True,1,1,True,False,False,False,True,0.995726,0.004274,source
8,case_000079__ho2,case_000079,2,True,wrong_source,"wrong_source,missing_transition",19241,1.0,0.991453,0.008547,True,2,2,True,True,True,True,True,1.0,0.008547,generated
8,case_000079__ho3,case_000079,3,True,wrong_source,"wrong_source,guard_strengthen,wrong_initial_state",78916,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.854701,0.854701,generated
8,case_000098,case_000098,1,False,wrong_source,wrong_source,,1.0,0.988095,0.011905,True,1,1,True,False,False,True,True,1.0,0.011905,source
8,case_000098__ho2,case_000098,2,True,wrong_source,"wrong_source,missing_transition",34637,1.0,0.785714,0.214286,True,2,2,True,True,True,False,True,0.988095,0.202381,generated
8,case_000098__ho3,case_000098,3,True,wrong_source,"wrong_source,guard_flip,missing_transition",70480,1.0,0.261905,0.738095,True,3,3,True,True,True,False,True,0.702381,0.440476,generated
8,case_000117,case_000117,1,False,wrong_source,wrong_source,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
8,case_000117__ho2,case_000117,2,True,wrong_source,"wrong_source,wrong_initial_state",28871,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.954545,0.954545,generated
8,case_000117__ho3,case_000117,3,True,wrong_source,"wrong_source,missing_transition,wrong_initial_state",88650,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.909091,0.909091,generated
8,case_000136,case_000136,1,False,wrong_source,wrong_source,,1.0,0.997608,0.002392,True,1,1,True,False,False,False,True,0.998804,0.001196,source
8,case_000136__ho2,case_000136,2,True,wrong_source,"wrong_source,missing_transition",89823,1.0,0.985646,0.014354,True,2,2,True,True,True,True,True,1.0,0.014354,generated
8,case_000136__ho3,case_000136,3,True,wrong_source,"wrong_source,missing_transition,wrong_target",12898,1.0,0.996411,0.003589,True,3,3,True,True,True,False,True,0.998804,0.002392,generated
8,case_000135,case_000135,1,False,wrong_target,wrong_target,,1.0,0.996124,0.003876,True,1,1,True,False,False,False,False,0.996124,0.0,source
8,case_000135__ho2,case_000135,2,True,wrong_target,"wrong_target,wrong_initial_state",93884,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.213178,0.213178,generated
8,case_000135__ho3,case_000135,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_strengthen",86369,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.209302,0.209302,generated
8,case_000078,case_000078,1,False,wrong_target,wrong_target,,1.0,0.906667,0.093333,True,1,1,True,False,False,False,False,0.906667,0.0,source
8,case_000078__ho2,case_000078,2,True,wrong_target,"wrong_target,wrong_initial_state",69663,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.12,0.12,generated
8,case_000078__ho3,case_000078,3,True,wrong_target,"wrong_target,guard_weaken,wrong_initial_state",92258,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.213333,0.213333,generated
8,case_000097,case_000097,1,False,wrong_target,wrong_target,,1.0,0.791667,0.208333,True,1,1,True,False,False,False,False,0.791667,0.0,source
8,case_000097__ho2,case_000097,2,True,wrong_target,"wrong_target,guard_weaken",29737,1.0,0.791667,0.208333,True,2,2,True,True,True,False,True,0.958333,0.166667,generated
8,case_000097__ho3,case_000097,3,True,wrong_target,"wrong_target,wrong_event,guard_flip",96644,1.0,0.75,0.25,True,3,3,True,True,True,False,True,0.958333,0.208333,generated
8,case_000116,case_000116,1,False,wrong_target,wrong_target,,1.0,0.998867,0.001133,True,1,1,True,False,False,False,False,0.998867,0.0,source
8,case_000116__ho2,case_000116,2,True,wrong_target,"wrong_target,guard_flip",14145,1.0,0.997735,0.002265,True,2,2,True,True,True,False,True,0.998867,0.001133,generated
8,case_000116__ho3,case_000116,3,True,wrong_target,"wrong_target,wrong_event,missing_transition",42332,1.0,0.758777,0.241223,True,3,3,True,True,True,False,True,0.761042,0.002265,generated
8,case_000163,case_000163,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000163__ho2,case_000163,2,True,action_corruption,"action_corruption,wrong_target",46100,1.0,0.995833,0.004167,True,1,2,False,False,False,False,False,0.995833,0.0,generated
8,case_000163__ho3,case_000163,3,True,action_corruption,"action_corruption,missing_transition,wrong_event",23961,1.0,0.9625,0.0375,True,2,3,False,False,False,False,True,0.995833,0.033333,generated
8,case_000182,case_000182,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000182__ho2,case_000182,2,True,action_corruption,"action_corruption,guard_strengthen",26272,1.0,0.987179,0.012821,True,1,2,False,False,False,True,True,1.0,0.012821,generated
8,case_000182__ho3,case_000182,3,True,action_corruption,"action_corruption,guard_strengthen,wrong_initial_state",27965,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.512821,0.512821,generated
8,case_000201,case_000201,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000201__ho2,case_000201,2,True,action_corruption,"action_corruption,guard_weaken",32104,1.0,0.958333,0.041667,True,1,2,False,False,False,True,True,1.0,0.041667,generated
8,case_000201__ho3,case_000201,3,True,action_corruption,"action_corruption,guard_flip,wrong_source",28485,1.0,0.166667,0.833333,True,2,3,False,False,False,True,True,1.0,0.833333,generated
8,case_000220,case_000220,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000220__ho2,case_000220,2,True,action_corruption,"action_corruption,wrong_source",58752,1.0,0.997735,0.002265,True,1,2,False,False,False,False,True,0.998867,0.001133,generated
8,case_000220__ho3,case_000220,3,True,action_corruption,"action_corruption,wrong_event,wrong_initial_state",69309,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.935447,0.935447,generated
8,case_000227,case_000227,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000227__ho2,case_000227,2,True,action_full_mutation,"action_full_mutation,wrong_initial_state",95753,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.618644,0.618644,generated
8,case_000227__ho3,case_000227,3,True,action_full_mutation,"action_full_mutation,missing_transition,guard_weaken",17412,1.0,0.991525,0.008475,True,2,3,False,False,False,True,True,1.0,0.008475,generated
8,case_000170,case_000170,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000170__ho2,case_000170,2,True,action_full_mutation,"action_full_mutation,guard_weaken",22580,1.0,0.987179,0.012821,True,1,2,False,False,False,True,True,1.0,0.012821,generated
8,case_000170__ho3,case_000170,3,True,action_full_mutation,"action_full_mutation,guard_strengthen,wrong_event",98457,1.0,0.974359,0.025641,True,2,3,False,False,False,True,True,1.0,0.025641,generated
8,case_000189,case_000189,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000189__ho2,case_000189,2,True,action_full_mutation,"action_full_mutation,wrong_event",78638,1.0,0.761905,0.238095,True,1,2,False,False,False,True,True,1.0,0.238095,generated
8,case_000189__ho3,case_000189,3,True,action_full_mutation,"action_full_mutation,wrong_event,wrong_source",89939,1.0,0.666667,0.333333,True,2,3,False,False,False,False,True,0.952381,0.285714,generated
8,case_000208,case_000208,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000208__ho2,case_000208,2,True,action_full_mutation,"action_full_mutation,guard_flip",50611,1.0,0.99883,0.00117,True,1,2,False,False,False,True,True,1.0,0.00117,generated
8,case_000208__ho3,case_000208,3,True,action_full_mutation,"action_full_mutation,missing_transition,guard_weaken",5262,1.0,0.945029,0.054971,True,2,3,False,False,False,True,True,1.0,0.054971,generated
8,case_000159,case_000159,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000159__ho2,case_000159,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",64513,1.0,0.995763,0.004237,True,1,2,False,False,False,True,True,1.0,0.004237,generated
8,case_000159__ho3,case_000159,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_event",63100,1.0,0.991525,0.008475,True,2,3,False,False,False,True,True,1.0,0.008475,generated
8,case_000178,case_000178,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000178__ho2,case_000178,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",28937,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
8,case_000178__ho3,case_000178,3,True,dead_state_intro,"dead_state_intro,guard_weaken,wrong_target",39396,1.0,0.975309,0.024691,True,2,3,False,False,False,False,True,0.987654,0.012346,generated
8,case_000197,case_000197,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000197__ho2,case_000197,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",99615,1.0,0.772727,0.227273,True,1,2,False,False,False,True,True,1.0,0.227273,generated
8,case_000197__ho3,case_000197,3,True,dead_state_intro,"dead_state_intro,wrong_initial_state,wrong_event",35330,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.727273,0.727273,generated
8,case_000216,case_000216,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000216__ho2,case_000216,2,True,dead_state_intro,"dead_state_intro,guard_flip",14050,1.0,0.998789,0.001211,True,1,2,False,False,False,True,True,1.0,0.001211,generated
8,case_000216__ho3,case_000216,3,True,dead_state_intro,"dead_state_intro,guard_weaken,wrong_initial_state",93119,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.584746,0.584746,generated
8,case_000203,case_000203,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000203__ho2,case_000203,2,True,delay_corruption,"delay_corruption,wrong_source",15069,1.0,0.995495,0.004505,True,1,2,False,False,False,True,True,1.0,0.004505,generated
8,case_000203__ho3,case_000203,3,True,delay_corruption,"delay_corruption,missing_transition,wrong_target",89216,1.0,0.576577,0.423423,True,2,3,False,False,False,False,True,0.995495,0.418919,generated
8,case_000222,case_000222,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
8,case_000222__ho2,case_000222,2,True,delay_corruption,"delay_corruption,missing_transition",42661,1.0,0.986667,0.013333,True,1,2,False,False,False,True,True,1.0,0.013333,generated
8,case_000222__ho3,case_000222,3,True,delay_corruption,"delay_corruption,wrong_source,wrong_source",79560,1.0,0.893333,0.106667,True,2,3,False,False,False,True,True,1.0,0.106667,generated
