case_id,mutation_operator,operator_family,reference_bpr_s0,faulty_bpr_s0,bpr_delta_s0,detected_s0,saturated_s0,reference_bpr_s1,faulty_bpr_s1,bpr_delta_s1,detected_s1,saturated_s1,partition_change,saturation_change,detection_gain,detection_loss
case_000737,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000738,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000739,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000740,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000741,guard_flip,guard,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000742,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000743,guard_flip,guard,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000744,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000745,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000746,guard_flip,guard,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000747,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000748,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000749,guard_flip,guard,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000750,guard_flip,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000751,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000752,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000753,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000754,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000755,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000756,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000757,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000758,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000759,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000760,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000761,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000762,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000763,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000764,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000765,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000766,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000767,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000768,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000769,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000770,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000771,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000772,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000773,missing_transition,routing,1.0,0.583333,0.416667,True,False,1.0,0.583333,0.416667,True,False,False,False,False,False
case_000774,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000775,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000776,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000777,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000778,missing_transition,routing,1.0,0.083333,0.916667,True,False,1.0,0.083333,0.916667,True,False,False,False,False,False
case_000779,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000780,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000781,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000782,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000783,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000784,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000785,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000786,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000787,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000788,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000789,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000790,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000791,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000792,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000793,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000794,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000795,missing_transition,routing,1.0,0.083333,0.916667,True,False,1.0,0.083333,0.916667,True,False,False,False,False,False
case_000796,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000797,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000798,missing_transition,routing,1.0,0.083333,0.916667,True,False,1.0,0.083333,0.916667,True,False,False,False,False,False
case_000799,missing_transition,routing,1.0,0.583333,0.416667,True,False,1.0,0.583333,0.416667,True,False,False,False,False,False
case_000800,missing_transition,routing,1.0,0.083333,0.916667,True,False,1.0,0.083333,0.916667,True,False,False,False,False,False
case_000801,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000802,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000803,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000804,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000805,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000806,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000807,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000808,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000809,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000810,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000811,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000812,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000813,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000814,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000815,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000816,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000817,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000818,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000819,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000820,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000821,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000822,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000823,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000824,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000825,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000826,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000827,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000828,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000829,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000830,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000831,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000832,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000833,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000834,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000835,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000836,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000837,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000838,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000839,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000840,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000841,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000842,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000843,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000844,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000845,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000846,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000847,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000848,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000849,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000850,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000851,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000852,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000853,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000854,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000855,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000856,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000857,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000858,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000859,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000860,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000861,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000862,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000863,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000864,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000865,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000866,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000867,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000868,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000869,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000870,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000871,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000872,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000873,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000874,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000875,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000876,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000877,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000878,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000879,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000880,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000881,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000882,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000883,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000884,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000885,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000886,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000887,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000888,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000889,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000890,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000891,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000892,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000893,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000894,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000895,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000896,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000897,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000898,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000899,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000900,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000901,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000902,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000903,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000904,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000905,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000906,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000907,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000908,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000909,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000910,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000911,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000912,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000913,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000914,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000915,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000916,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000917,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000918,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000919,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000920,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000921,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000922,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000923,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000924,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000925,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000926,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000927,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000928,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000929,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000930,wrong_target,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000931,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000932,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000933,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000934,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000935,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000936,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000937,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000938,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000939,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000940,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000941,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000942,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000943,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000944,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000945,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000946,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000947,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000948,wrong_target,routing,1.0,0.55,0.45,True,False,1.0,0.55,0.45,True,False,False,False,False,False
case_000949,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000950,wrong_target,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000951,missing_transition,routing,1.0,0.909091,0.090909,True,False,1.0,0.909091,0.090909,True,False,False,False,False,False
case_000952,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000953,missing_transition,routing,1.0,0.928571,0.071429,True,False,1.0,0.928571,0.071429,True,False,False,False,False,False
case_000954,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000955,missing_transition,routing,1.0,0.153846,0.846154,True,False,1.0,0.153846,0.846154,True,False,False,False,False,False
case_000956,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000957,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000958,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000959,missing_transition,routing,1.0,0.416667,0.583333,True,False,1.0,0.416667,0.583333,True,False,False,False,False,False
case_000960,missing_transition,routing,1.0,0.909091,0.090909,True,False,1.0,0.909091,0.090909,True,False,False,False,False,False
case_000961,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000962,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000963,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000964,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000965,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000966,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000967,missing_transition,routing,1.0,0.416667,0.583333,True,False,1.0,0.416667,0.583333,True,False,False,False,False,False
case_000968,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000969,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000970,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000971,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000972,missing_transition,routing,1.0,0.933333,0.066667,True,False,1.0,0.933333,0.066667,True,False,False,False,False,False
case_000973,missing_transition,routing,1.0,0.933333,0.066667,True,False,1.0,0.933333,0.066667,True,False,False,False,False,False
case_000974,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000975,missing_transition,routing,1.0,0.933333,0.066667,True,False,1.0,0.933333,0.066667,True,False,False,False,False,False
case_000976,missing_transition,routing,1.0,0.923077,0.076923,True,False,1.0,0.923077,0.076923,True,False,False,False,False,False
case_000977,missing_transition,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000978,missing_transition,routing,1.0,0.933333,0.066667,True,False,1.0,0.933333,0.066667,True,False,False,False,False,False
case_000979,missing_transition,routing,1.0,0.083333,0.916667,True,False,1.0,0.083333,0.916667,True,False,False,False,False,False
case_000980,missing_transition,routing,1.0,0.928571,0.071429,True,False,1.0,0.928571,0.071429,True,False,False,False,False,False
case_000981,missing_transition,routing,1.0,0.923077,0.076923,True,False,1.0,0.923077,0.076923,True,False,False,False,False,False
case_000982,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000983,missing_transition,routing,1.0,0.923077,0.076923,True,False,1.0,0.923077,0.076923,True,False,False,False,False,False
case_000984,missing_transition,routing,1.0,0.588235,0.411765,True,False,1.0,0.588235,0.411765,True,False,False,False,False,False
case_000985,missing_transition,routing,1.0,0.9,0.1,True,False,1.0,0.9,0.1,True,False,False,False,False,False
case_000986,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
