case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000201,deep,25,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000220,deep,25,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000227,deep,25,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000170,deep,25,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000189,deep,25,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000208,deep,25,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000159,deep,25,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000178,deep,25,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000197,deep,25,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000216,deep,25,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,261,17.241379,17,25,25
case_000203,deep,25,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,90,17.7,17.0,25,25
case_000222,deep,25,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000165,deep,25,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000184,deep,25,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000215,deep,25,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000158,deep,25,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000177,deep,25,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000196,deep,25,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000179,deep,25,guard_flip,large,depth-forced,1.0,0.899294,0.100706,True,1.0,0.100706,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000198,deep,25,guard_flip,medium,depth-forced,1.0,0.887324,0.112676,True,1.0,0.112676,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000217,deep,25,guard_flip,small,depth-forced,1.0,0.636856,0.363144,True,1.0,0.363144,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000160,deep,25,guard_flip,very_large,depth-forced,1.0,0.915137,0.084863,True,1.0,0.084863,True,True,1.0,1.0,1.0,259,17.243243,17,25,25
case_000207,deep,25,guard_inter_class,large,depth-forced,1.0,0.839641,0.160359,True,1.0,0.160359,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000226,deep,25,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,39,18.615385,17,25,25
case_000169,deep,25,guard_inter_class,small,depth-forced,1.0,0.349593,0.650407,True,1.0,0.650407,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000188,deep,25,guard_inter_class,very_large,depth-forced,1.0,0.970219,0.029781,True,1.0,0.029781,True,True,1.0,1.0,1.0,259,17.243243,17,25,25
case_000219,deep,25,guard_strengthen,large,depth-forced,1.0,0.825529,0.174471,True,1.0,0.174471,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000162,deep,25,guard_strengthen,medium,depth-forced,1.0,0.752355,0.247645,True,1.0,0.247645,True,True,1.0,1.0,1.0,40,18.575,17.0,25,25
case_000181,deep,25,guard_strengthen,small,depth-forced,1.0,0.596206,0.403794,True,1.0,0.403794,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000200,deep,25,guard_strengthen,very_large,depth-forced,1.0,0.956,0.044,True,1.0,0.044,True,True,1.0,1.0,1.0,261,17.241379,17,25,25
case_000199,deep,25,guard_weaken,large,depth-forced,1.0,0.863374,0.136626,True,1.0,0.136626,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000218,deep,25,guard_weaken,medium,depth-forced,1.0,0.752066,0.247934,True,1.0,0.247934,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000161,deep,25,guard_weaken,small,depth-forced,1.0,0.205962,0.794038,True,1.0,0.794038,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000180,deep,25,guard_weaken,very_large,depth-forced,1.0,0.962688,0.037312,True,1.0,0.037312,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000191,deep,25,missing_transition,large,depth-forced,1.0,0.921745,0.078255,True,1.0,0.078255,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000210,deep,25,missing_transition,medium,depth-forced,1.0,0.958678,0.041322,True,1.0,0.041322,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000153,deep,25,missing_transition,small,depth-forced,1.0,0.243902,0.756098,True,1.0,0.756098,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000172,deep,25,missing_transition,very_large,depth-forced,1.0,0.982159,0.017841,True,1.0,0.017841,True,True,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000223,deep,25,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,89,17.719101,17,25,25
case_000166,deep,25,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000185,deep,25,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000204,deep,25,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,261,17.241379,17,25,25
case_000183,deep,25,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000202,deep,25,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,39,18.615385,17,25,25
case_000221,deep,25,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000164,deep,25,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000167,deep,25,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000186,deep,25,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000205,deep,25,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000224,deep,25,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000175,deep,25,wrong_event,large,depth-forced,1.0,0.846055,0.153945,True,1.0,0.153945,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000194,deep,25,wrong_event,medium,depth-forced,1.0,0.62259,0.37741,True,1.0,0.37741,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000213,deep,25,wrong_event,small,depth-forced,1.0,0.837398,0.162602,True,1.0,0.162602,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000156,deep,25,wrong_event,very_large,depth-forced,1.0,0.954597,0.045403,True,1.0,0.045403,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000195,deep,25,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.842207,0.842207,False,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000214,deep,25,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.416901,0.416901,False,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000157,deep,25,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.518135,0.518135,False,True,1.0,1.0,1.0,19,20.315789,18,25,25
case_000176,deep,25,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.634478,0.634478,False,True,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000155,deep,25,wrong_source,large,depth-forced,1.0,0.911482,0.088518,True,1.0,0.088518,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000174,deep,25,wrong_source,medium,depth-forced,1.0,0.847887,0.152113,True,1.0,0.152113,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000193,deep,25,wrong_source,small,depth-forced,1.0,0.533679,0.466321,True,1.0,0.466321,True,True,1.0,1.0,1.0,19,20.315789,18,25,25
case_000212,deep,25,wrong_source,very_large,depth-forced,1.0,0.932569,0.067431,True,0.981344,0.048775,False,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000211,deep,25,wrong_target,large,depth-forced,1.0,0.824888,0.175112,True,0.824888,0.0,False,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000154,deep,25,wrong_target,medium,depth-forced,1.0,0.778873,0.221127,True,0.778873,0.0,False,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000173,deep,25,wrong_target,small,depth-forced,1.0,0.551813,0.448187,True,0.551813,0.0,False,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000192,deep,25,wrong_target,very_large,depth-forced,1.0,0.979624,0.020376,True,0.979624,0.0,False,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000239,deep,25,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000258,deep,25,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000277,deep,25,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000296,deep,25,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000303,deep,25,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,89,17.719101,17,25,25
case_000246,deep,25,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,39,18.615385,17,25,25
case_000265,deep,25,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000284,deep,25,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000235,deep,25,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000254,deep,25,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000273,deep,25,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000292,deep,25,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000279,deep,25,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,89,17.719101,17,25,25
case_000298,deep,25,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000241,deep,25,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000260,deep,25,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000291,deep,25,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000234,deep,25,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000253,deep,25,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000272,deep,25,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000255,deep,25,guard_flip,large,depth-forced,1.0,0.904883,0.095117,True,1.0,0.095117,True,True,1.0,1.0,1.0,89,17.719101,17,25,25
case_000274,deep,25,guard_flip,medium,depth-forced,1.0,0.676056,0.323944,True,1.0,0.323944,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000293,deep,25,guard_flip,small,depth-forced,1.0,0.455285,0.544715,True,1.0,0.544715,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000236,deep,25,guard_flip,very_large,depth-forced,1.0,0.966285,0.033715,True,1.0,0.033715,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000283,deep,25,guard_inter_class,large,depth-forced,1.0,0.88903,0.11097,True,1.0,0.11097,True,True,1.0,1.0,1.0,89,17.719101,17,25,25
case_000302,deep,25,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,39,18.615385,17,25,25
case_000245,deep,25,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000264,deep,25,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000295,deep,25,guard_strengthen,large,depth-forced,1.0,0.869788,0.130212,True,1.0,0.130212,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000238,deep,25,guard_strengthen,medium,depth-forced,1.0,0.370423,0.629577,True,1.0,0.629577,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000257,deep,25,guard_strengthen,small,depth-forced,1.0,0.289973,0.710027,True,1.0,0.710027,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000276,deep,25,guard_strengthen,very_large,depth-forced,1.0,0.951411,0.048589,True,1.0,0.048589,True,True,1.0,1.0,1.0,259,17.243243,17,25,25
case_000275,deep,25,guard_weaken,large,depth-forced,1.0,0.978833,0.021167,True,1.0,0.021167,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000294,deep,25,guard_weaken,medium,depth-forced,1.0,0.622535,0.377465,True,1.0,0.377465,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000237,deep,25,guard_weaken,small,depth-forced,1.0,0.542005,0.457995,True,1.0,0.457995,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000256,deep,25,guard_weaken,very_large,depth-forced,1.0,0.940661,0.059339,True,1.0,0.059339,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000267,deep,25,missing_transition,large,depth-forced,1.0,0.893469,0.106531,True,1.0,0.106531,True,True,1.0,1.0,1.0,89,17.719101,17,25,25
case_000286,deep,25,missing_transition,medium,depth-forced,1.0,0.769972,0.230028,True,1.0,0.230028,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000229,deep,25,missing_transition,small,depth-forced,1.0,0.216802,0.783198,True,1.0,0.783198,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000248,deep,25,missing_transition,very_large,depth-forced,1.0,0.980895,0.019105,True,1.0,0.019105,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000299,deep,25,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,91,17.692308,17,25,25
case_000242,deep,25,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000261,deep,25,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000280,deep,25,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000259,deep,25,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000278,deep,25,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000297,deep,25,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000240,deep,25,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000243,deep,25,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000262,deep,25,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000281,deep,25,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000300,deep,25,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,259,17.243243,17,25,25
case_000251,deep,25,wrong_event,large,depth-forced,1.0,0.900577,0.099423,True,1.0,0.099423,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000270,deep,25,wrong_event,medium,depth-forced,1.0,0.619718,0.380282,True,1.0,0.380282,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000289,deep,25,wrong_event,small,depth-forced,1.0,0.482385,0.517615,True,0.650407,0.168022,False,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000232,deep,25,wrong_event,very_large,depth-forced,1.0,0.954322,0.045678,True,1.0,0.045678,True,True,1.0,1.0,1.0,259,17.243243,17,25,25
case_000271,deep,25,wrong_initial_state,large,depth-forced,1.0,0.277742,0.722258,True,0.641437,0.363695,False,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000290,deep,25,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.547887,0.547887,False,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000233,deep,25,wrong_initial_state,small,depth-forced,1.0,0.196891,0.803109,True,0.582902,0.38601,False,True,1.0,1.0,1.0,19,20.315789,18,25,25
case_000252,deep,25,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.770423,0.770423,False,True,1.0,1.0,1.0,262,17.240458,17.0,25,25
case_000231,deep,25,wrong_source,large,depth-forced,1.0,0.940346,0.059654,True,1.0,0.059654,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000250,deep,25,wrong_source,medium,depth-forced,1.0,0.862259,0.137741,True,1.0,0.137741,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000269,deep,25,wrong_source,small,depth-forced,1.0,0.373984,0.626016,True,1.0,0.626016,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000288,deep,25,wrong_source,very_large,depth-forced,1.0,0.969431,0.030569,True,1.0,0.030569,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000287,deep,25,wrong_target,large,depth-forced,1.0,0.96408,0.03592,True,0.96408,0.0,False,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000230,deep,25,wrong_target,medium,depth-forced,1.0,0.84507,0.15493,True,0.84507,0.0,False,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000249,deep,25,wrong_target,small,depth-forced,1.0,0.623306,0.376694,True,0.623306,0.0,False,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000268,deep,25,wrong_target,very_large,depth-forced,1.0,0.986889,0.013111,True,0.986889,0.0,False,False,1.0,1.0,1.0,261,17.241379,17,25,25
case_000315,deep,25,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000334,deep,25,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000353,deep,25,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000372,deep,25,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,260,17.246154,17.0,25,25
case_000379,deep,25,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,89,17.719101,17,25,25
case_000322,deep,25,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000341,deep,25,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000360,deep,25,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000311,deep,25,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000330,deep,25,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,40,18.575,17.0,25,25
case_000349,deep,25,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000368,deep,25,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000355,deep,25,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000374,deep,25,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000317,deep,25,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,19,20.315789,18,25,25
case_000336,deep,25,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000367,deep,25,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000310,deep,25,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000329,deep,25,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000348,deep,25,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000331,deep,25,guard_flip,large,depth-forced,1.0,0.883258,0.116742,True,1.0,0.116742,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000350,deep,25,guard_flip,medium,depth-forced,1.0,0.769972,0.230028,True,1.0,0.230028,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000369,deep,25,guard_flip,small,depth-forced,1.0,0.341969,0.658031,True,1.0,0.658031,True,True,1.0,1.0,1.0,19,20.315789,18,25,25
case_000312,deep,25,guard_flip,very_large,depth-forced,1.0,0.975051,0.024949,True,1.0,0.024949,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000359,deep,25,guard_inter_class,large,depth-forced,1.0,0.923669,0.076331,True,1.0,0.076331,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000378,deep,25,guard_inter_class,medium,depth-forced,1.0,0.659155,0.340845,True,1.0,0.340845,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000321,deep,25,guard_inter_class,small,depth-forced,1.0,0.216802,0.783198,True,1.0,0.783198,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000340,deep,25,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,261,17.241379,17,25,25
case_000371,deep,25,guard_strengthen,large,depth-forced,1.0,0.937781,0.062219,True,1.0,0.062219,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000314,deep,25,guard_strengthen,medium,depth-forced,1.0,0.794766,0.205234,True,1.0,0.205234,True,True,1.0,1.0,1.0,39,18.615385,17,25,25
case_000333,deep,25,guard_strengthen,small,depth-forced,1.0,0.593496,0.406504,True,1.0,0.406504,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000352,deep,25,guard_strengthen,very_large,depth-forced,1.0,0.973556,0.026444,True,1.0,0.026444,True,True,1.0,1.0,1.0,261,17.241379,17,25,25
case_000351,deep,25,guard_weaken,large,depth-forced,1.0,0.970494,0.029506,True,1.0,0.029506,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000370,deep,25,guard_weaken,medium,depth-forced,1.0,0.876056,0.123944,True,1.0,0.123944,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000313,deep,25,guard_weaken,small,depth-forced,1.0,0.479675,0.520325,True,1.0,0.520325,True,True,1.0,1.0,1.0,18,20.5,18.0,25,25
case_000332,deep,25,guard_weaken,very_large,depth-forced,1.0,0.960665,0.039335,True,1.0,0.039335,True,True,1.0,1.0,1.0,258,17.244186,17.0,25,25
case_000343,deep,25,missing_transition,large,depth-forced,1.0,0.989737,0.010263,True,1.0,0.010263,True,True,1.0,1.0,1.0,88,17.715909,17.0,25,25
case_000362,deep,25,missing_transition,medium,depth-forced,1.0,0.795775,0.204225,True,1.0,0.204225,True,True,1.0,1.0,1.0,38,18.684211,17.0,25,25
case_000305,deep,25,missing_transition,small,depth-forced,1.0,0.339378,0.660622,True,1.0,0.660622,True,True,1.0,1.0,1.0,19,20.315789,18,25,25
