case_id,mutation_operator,operator_family,reference_bpr_s0,faulty_bpr_s0,bpr_delta_s0,detected_s0,saturated_s0,reference_bpr_s1,faulty_bpr_s1,bpr_delta_s1,detected_s1,saturated_s1,partition_change,saturation_change,detection_gain,detection_loss
case_000807,guard_weaken,guard,1.0,0.995968,0.004032,True,False,1.0,0.995968,0.004032,True,False,False,False,False,False
case_000808,guard_strengthen,guard,1.0,0.952436,0.047564,True,False,1.0,0.952436,0.047564,True,False,False,False,False,False
case_000809,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.958333,0.041667,True,False,True,True,True,False
case_000810,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000811,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000812,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000813,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000815,guard_inter_class,guard,1.0,0.741525,0.258475,True,False,1.0,0.741525,0.258475,True,False,False,False,False,False
case_000816,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000818,missing_transition,routing,1.0,0.90411,0.09589,True,False,1.0,0.90411,0.09589,True,False,False,False,False,False
case_000819,wrong_target,routing,1.0,0.995833,0.004167,True,False,1.0,0.995833,0.004167,True,False,False,False,False,False
case_000820,wrong_source,routing,1.0,0.998817,0.001183,True,False,1.0,0.998817,0.001183,True,False,False,False,False,False
case_000821,wrong_event,routing,1.0,0.5,0.5,True,False,1.0,0.5,0.5,True,False,False,False,False,False
case_000822,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000823,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000824,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000825,guard_flip,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000826,guard_weaken,guard,1.0,0.986667,0.013333,True,False,1.0,0.986667,0.013333,True,False,False,False,False,False
case_000827,guard_strengthen,guard,1.0,0.99569,0.00431,True,False,1.0,0.99569,0.00431,True,False,False,False,False,False
case_000828,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.998762,0.001238,True,False,True,True,True,False
case_000829,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000830,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000831,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000832,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000834,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000835,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000837,missing_transition,routing,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000838,wrong_target,routing,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000839,wrong_source,routing,1.0,0.996094,0.003906,True,False,1.0,0.996094,0.003906,True,False,False,False,False,False
case_000840,wrong_event,routing,1.0,0.99881,0.00119,True,False,1.0,0.99881,0.00119,True,False,False,False,False,False
case_000841,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000842,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000843,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000844,guard_flip,guard,1.0,0.889655,0.110345,True,False,1.0,0.889655,0.110345,True,False,False,False,False,False
case_000845,guard_weaken,guard,1.0,0.541667,0.458333,True,False,1.0,0.541667,0.458333,True,False,False,False,False,False
case_000846,guard_strengthen,guard,1.0,0.988095,0.011905,True,False,1.0,0.988095,0.011905,True,False,False,False,False,False
case_000847,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.995918,0.004082,True,False,True,True,True,False
case_000848,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000849,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000850,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000851,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000853,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000854,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000856,missing_transition,routing,1.0,0.998789,0.001211,True,False,1.0,0.998789,0.001211,True,False,False,False,False,False
case_000857,wrong_target,routing,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_000858,wrong_source,routing,1.0,0.973333,0.026667,True,False,1.0,0.973333,0.026667,True,False,False,False,False,False
case_000859,wrong_event,routing,1.0,0.850806,0.149194,True,False,1.0,0.850806,0.149194,True,False,False,False,False,False
case_000860,wrong_initial_state,routing,1.0,0.508121,0.491879,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000861,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000862,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000863,guard_flip,guard,1.0,0.996154,0.003846,True,False,1.0,0.996154,0.003846,True,False,False,False,False,False
case_000864,guard_weaken,guard,1.0,0.998848,0.001152,True,False,1.0,0.998848,0.001152,True,False,False,False,False,False
case_000865,guard_strengthen,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000866,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.906667,0.093333,True,False,True,True,True,False
case_000867,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000868,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000869,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000870,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000872,guard_inter_class,guard,1.0,0.998889,0.001111,True,False,1.0,0.998889,0.001111,True,False,False,False,False,False
case_000873,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000875,missing_transition,routing,1.0,0.995902,0.004098,True,False,1.0,0.995902,0.004098,True,False,False,False,False,False
case_000876,wrong_target,routing,1.0,0.998825,0.001175,True,False,1.0,0.998825,0.001175,True,False,False,False,False,False
case_000877,wrong_source,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000878,wrong_event,routing,1.0,0.91358,0.08642,True,False,1.0,0.91358,0.08642,True,False,False,False,False,False
case_000879,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000880,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000881,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000882,guard_flip,guard,1.0,0.986301,0.013699,True,False,1.0,0.986301,0.013699,True,False,False,False,False,False
case_000883,guard_weaken,guard,1.0,0.995968,0.004032,True,False,1.0,0.995968,0.004032,True,False,False,False,False,False
case_000884,guard_strengthen,guard,1.0,0.998812,0.001188,True,False,1.0,0.998812,0.001188,True,False,False,False,False,False
case_000885,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.954545,0.045455,True,False,True,True,True,False
case_000886,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000887,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000888,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000889,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000891,guard_inter_class,guard,1.0,0.995868,0.004132,True,False,1.0,0.995868,0.004132,True,False,False,False,False,False
case_000892,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000894,missing_transition,routing,1.0,0.916667,0.083333,True,False,1.0,0.916667,0.083333,True,False,False,False,False,False
case_000895,wrong_target,routing,1.0,0.995968,0.004032,True,False,1.0,0.995968,0.004032,True,False,False,False,False,False
case_000896,wrong_source,routing,1.0,0.998847,0.001153,True,False,1.0,0.998847,0.001153,True,False,False,False,False,False
case_000897,wrong_event,routing,1.0,0.47619,0.52381,True,False,1.0,0.47619,0.52381,True,False,False,False,False,False
case_000898,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000899,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000900,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000901,guard_flip,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000902,guard_weaken,guard,1.0,0.986301,0.013699,True,False,1.0,0.986301,0.013699,True,False,False,False,False,False
case_000903,guard_strengthen,guard,1.0,0.995633,0.004367,True,False,1.0,0.995633,0.004367,True,False,False,False,False,False
case_000904,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.987283,0.012717,True,False,True,True,True,False
case_000905,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000906,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000907,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000908,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000910,guard_inter_class,guard,1.0,0.988095,0.011905,True,False,1.0,0.988095,0.011905,True,False,False,False,False,False
case_000911,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000913,missing_transition,routing,1.0,0.958333,0.041667,True,False,1.0,0.958333,0.041667,True,False,False,False,False,False
case_000914,wrong_target,routing,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000915,wrong_source,routing,1.0,0.957627,0.042373,True,False,1.0,0.957627,0.042373,True,False,False,False,False,False
case_000916,wrong_event,routing,1.0,0.998818,0.001182,True,False,1.0,0.998818,0.001182,True,False,False,False,False,False
case_000917,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000918,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000919,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000920,guard_flip,guard,1.0,0.998864,0.001136,True,False,1.0,0.998864,0.001136,True,False,False,False,False,False
case_000921,guard_weaken,guard,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_000922,guard_strengthen,guard,1.0,0.691358,0.308642,True,False,1.0,0.691358,0.308642,True,False,False,False,False,False
case_000923,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.996078,0.003922,True,False,True,True,True,False
case_000924,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000925,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000926,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000927,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000930,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000932,missing_transition,routing,1.0,0.998729,0.001271,True,False,1.0,0.998729,0.001271,True,False,False,False,False,False
case_000933,wrong_target,routing,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_000934,wrong_source,routing,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_000935,wrong_event,routing,1.0,0.964286,0.035714,True,False,1.0,0.964286,0.035714,True,False,False,False,False,False
case_000936,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000937,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000938,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000939,guard_flip,guard,1.0,0.961864,0.038136,True,False,1.0,0.961864,0.038136,True,False,False,False,False,False
case_000940,guard_weaken,guard,1.0,0.998824,0.001176,True,False,1.0,0.998824,0.001176,True,False,False,False,False,False
case_000941,guard_strengthen,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_000942,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.9875,0.0125,True,False,True,True,True,False
case_000943,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000944,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000945,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000946,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000948,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000949,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000951,missing_transition,routing,1.0,0.995475,0.004525,True,False,1.0,0.995475,0.004525,True,False,False,False,False,False
case_000952,wrong_target,routing,1.0,0.998824,0.001176,True,False,1.0,0.998824,0.001176,True,False,False,False,False,False
case_000953,wrong_source,routing,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_000954,wrong_event,routing,1.0,0.90411,0.09589,True,False,1.0,0.90411,0.09589,True,False,False,False,False,False
case_000955,wrong_initial_state,routing,1.0,0.287736,0.712264,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000956,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000957,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000958,guard_flip,guard,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_000959,guard_weaken,guard,1.0,0.996094,0.003906,True,False,1.0,0.996094,0.003906,True,False,False,False,False,False
case_000960,guard_strengthen,guard,1.0,0.998851,0.001149,True,False,1.0,0.998851,0.001149,True,False,False,False,False,False
case_000961,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.952381,0.047619,True,False,True,True,True,False
case_000962,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000963,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000964,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000965,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000967,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000968,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000970,missing_transition,routing,1.0,0.988506,0.011494,True,False,1.0,0.988506,0.011494,True,False,False,False,False,False
case_000971,wrong_target,routing,1.0,0.995902,0.004098,True,False,1.0,0.995902,0.004098,True,False,False,False,False,False
case_000972,wrong_source,routing,1.0,0.998861,0.001139,True,False,1.0,0.998861,0.001139,True,False,False,False,False,False
case_000973,wrong_event,routing,1.0,0.961538,0.038462,True,False,1.0,0.961538,0.038462,True,False,False,False,False,False
case_000974,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000975,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000976,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000977,guard_flip,guard,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_000978,guard_weaken,guard,1.0,0.986301,0.013699,True,False,1.0,0.986301,0.013699,True,False,False,False,False,False
case_000979,guard_strengthen,guard,1.0,0.471616,0.528384,True,False,1.0,0.471616,0.528384,True,False,False,False,False,False
case_000980,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.998833,0.001167,True,False,True,True,True,False
case_000981,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000982,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000983,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000984,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000986,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000987,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_000989,missing_transition,routing,1.0,0.576923,0.423077,True,False,1.0,0.576923,0.423077,True,False,False,False,False,False
case_000990,wrong_target,routing,1.0,0.794872,0.205128,True,False,1.0,0.794872,0.205128,True,False,False,False,False,False
case_000991,wrong_source,routing,1.0,0.995614,0.004386,True,False,1.0,0.995614,0.004386,True,False,False,False,False,False
case_000992,wrong_event,routing,1.0,0.951765,0.048235,True,False,1.0,0.951765,0.048235,True,False,False,False,False,False
case_000993,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_000994,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000995,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_000996,guard_flip,guard,1.0,0.998788,0.001212,True,False,1.0,0.998788,0.001212,True,False,False,False,False,False
case_000997,guard_weaken,guard,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_000998,guard_strengthen,guard,1.0,0.907895,0.092105,True,False,1.0,0.907895,0.092105,True,False,False,False,False,False
case_000999,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.995951,0.004049,True,False,True,True,True,False
case_001000,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001001,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001002,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001003,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001005,guard_inter_class,guard,1.0,0.95,0.05,True,False,1.0,0.95,0.05,True,False,False,False,False,False
case_001006,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001008,missing_transition,routing,1.0,0.998867,0.001133,True,False,1.0,0.998867,0.001133,True,False,False,False,False,False
case_001009,wrong_target,routing,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_001010,wrong_source,routing,1.0,0.918605,0.081395,True,False,1.0,0.918605,0.081395,True,False,False,False,False,False
case_001011,wrong_event,routing,1.0,0.995902,0.004098,True,False,1.0,0.995902,0.004098,True,False,False,False,False,False
case_001012,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001013,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001014,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001015,guard_flip,guard,1.0,0.995556,0.004444,True,False,1.0,0.995556,0.004444,True,False,False,False,False,False
case_001016,guard_weaken,guard,1.0,0.998789,0.001211,True,False,1.0,0.998789,0.001211,True,False,False,False,False,False
case_001017,guard_strengthen,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_001018,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.986667,0.013333,True,False,True,True,True,False
case_001019,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001020,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001021,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001022,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001024,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001025,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001027,missing_transition,routing,1.0,0.915323,0.084677,True,False,1.0,0.915323,0.084677,True,False,False,False,False,False
case_001028,wrong_target,routing,1.0,0.986763,0.013237,True,False,1.0,0.986763,0.013237,True,False,False,False,False,False
case_001029,wrong_source,routing,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_001030,wrong_event,routing,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_001031,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001032,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001033,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001034,guard_flip,guard,1.0,0.9875,0.0125,True,False,1.0,0.9875,0.0125,True,False,False,False,False,False
case_001035,guard_weaken,guard,1.0,0.996094,0.003906,True,False,1.0,0.996094,0.003906,True,False,False,False,False,False
case_001036,guard_strengthen,guard,1.0,0.986905,0.013095,True,False,1.0,0.986905,0.013095,True,False,False,False,False,False
case_001037,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.954545,0.045455,True,False,True,True,True,False
case_001038,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001039,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001040,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001041,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001043,guard_inter_class,guard,1.0,0.996183,0.003817,True,False,1.0,0.996183,0.003817,True,False,False,False,False,False
case_001044,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001046,missing_transition,routing,1.0,0.985915,0.014085,True,False,1.0,0.985915,0.014085,True,False,False,False,False,False
case_001047,wrong_target,routing,1.0,0.995633,0.004367,True,False,1.0,0.995633,0.004367,True,False,False,False,False,False
case_001048,wrong_source,routing,1.0,0.970455,0.029545,True,False,1.0,0.970455,0.029545,True,False,False,False,False,False
case_001049,wrong_event,routing,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_001050,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001051,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001052,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001053,guard_flip,guard,1.0,0.961538,0.038462,True,False,1.0,0.961538,0.038462,True,False,False,False,False,False
case_001054,guard_weaken,guard,1.0,0.910256,0.089744,True,False,1.0,0.910256,0.089744,True,False,False,False,False,False
case_001055,guard_strengthen,guard,1.0,0.995968,0.004032,True,False,1.0,0.995968,0.004032,True,False,False,False,False,False
case_001056,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.998841,0.001159,True,False,True,True,True,False
case_001057,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001058,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001059,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001060,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001062,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001063,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001065,missing_transition,routing,1.0,0.961538,0.038462,True,False,1.0,0.961538,0.038462,True,False,False,False,False,False
case_001066,wrong_target,routing,1.0,0.986842,0.013158,True,False,1.0,0.986842,0.013158,True,False,False,False,False,False
case_001067,wrong_source,routing,1.0,0.995633,0.004367,True,False,1.0,0.995633,0.004367,True,False,False,False,False,False
case_001068,wrong_event,routing,1.0,0.93253,0.06747,True,False,1.0,0.93253,0.06747,True,False,False,False,False,False
case_001069,wrong_initial_state,routing,1.0,0.52381,0.47619,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001070,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001071,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001072,guard_flip,guard,1.0,0.998804,0.001196,True,False,1.0,0.998804,0.001196,True,False,False,False,False,False
case_001073,guard_weaken,guard,1.0,0.952381,0.047619,True,False,1.0,0.952381,0.047619,True,False,False,False,False,False
case_001074,guard_strengthen,guard,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_001075,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.995413,0.004587,True,False,True,True,True,False
